,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Chengdu,startLocation_Chongqing,startLocation_Guiyang,startLocation_Kunming,endLocation_Chengdu,endLocation_Chongqing,endLocation_Guiyang,endLocation_Kunming,timespan_1,timespan_2,timespan_3,timespan_4,cost
920,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,0,65758
921,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,0,28273
922,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40552
923,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65758
924,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,0,1,52263
925,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,0,25882
926,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,40552
927,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,0,30613
928,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,55748
929,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52263
930,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,0,1,30432
931,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,56810
932,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37432
933,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,1,0,61490
934,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,65758
935,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,55748
936,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,0,66950
937,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44333
938,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,0,52263
939,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37432
940,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,65758
941,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30432
942,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,0,25882
943,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,47973
944,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,40552
945,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,1,0,0,33343
946,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,0,66950
947,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,40552
948,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,47973
949,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44333
950,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,0,60298
951,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,0,47973
952,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28273
953,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,0,1,27962
954,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,0,28273
955,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,0,56810
956,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,61490
957,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,61490
958,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,44192
959,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44333
960,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,40552
961,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,0,1,56810
962,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,0,1,61490
963,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,0,47973
964,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44333
965,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,37432
966,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,44192
967,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,0,65758
968,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52263
969,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40552
970,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,0,66950
971,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,0,1,37432
972,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,0,1,56810
973,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52263
974,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,0,1,30613
975,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,0,27962
976,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,0,1,30613
977,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,40552
978,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37432
979,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,0,1,30432
980,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,0,1,61490
981,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,37432
982,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52263
983,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,0,28273
984,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,55748
985,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,65758
986,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,0,1,30432
987,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,61490
988,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44333
989,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,47973
990,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,56810
991,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,0,1,30613
992,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,0,55748
993,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,55748
994,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,0,1,25882
995,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,0,55748
996,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,37432
997,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,0,44333
998,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,33343
999,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,0,1,66950
1000,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,0,27962
1001,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,0,25882
1002,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,1,0,56810
1003,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,0,27962
1004,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,55748
1005,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,0,28273
1006,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,66950
1007,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,27962
1008,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,1,0,0,30613
1009,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28273
1010,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,60298
1011,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1012,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,44192
1013,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,33343
1014,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,0,1,37432
1015,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,47973
1016,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,44192
1017,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,44192
1018,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52263
1019,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,0,65758
1020,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,0,30432
1021,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,1,0,0,0,66950
1022,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52263
1023,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,33343
1024,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,33343
1025,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,61490
1026,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,0,30613
1027,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,0,1,65758
1028,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,44192
1029,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25882
1030,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52263
1031,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,44192
1032,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,1,0,0,0,61490
1033,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,28273
1034,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,0,1,30613
1035,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,0,47973
1036,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27962
1037,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,56810
1038,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,0,30613
1039,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,0,55748
1040,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,0,66950
1041,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52263
1042,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,47973
1043,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,61490
1044,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,1,0,56810
1045,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,56810
1046,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,55748
1047,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52263
1048,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,1,0,47973
1049,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,44192
1050,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52263
1051,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1052,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1053,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,40552
1054,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28273
1055,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,0,47973
1056,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,0,1,30432
1057,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30432
1058,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,1,0,0,0,27962
1059,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,0,40552
1060,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44333
1061,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,0,28273
1062,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,0,30613
1063,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40552
1064,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,0,56810
1065,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,56810
1066,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,66950
1067,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,37432
1068,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,0,1,27962
1069,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,40552
1070,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30432
1071,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,47973
1072,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52263
1073,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,0,47973
1074,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,40552
1075,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,0,66950
1076,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,33343
1077,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,0,52263
1078,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30432
1079,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,1,0,0,0,66950
1080,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25882
1081,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27962
1082,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25882
1083,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,0,1,27962
1084,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65758
1085,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52263
1086,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,60298
1087,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,0,30613
1088,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,0,1,56810
1089,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,65758
1090,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52263
1091,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,40552
1092,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,40552
1093,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,0,52263
1094,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,65758
1095,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52263
1096,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,0,61490
1097,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,47973
1098,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,0,28273
1099,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33343
1100,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,44333
1101,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,1,0,0,33343
1102,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,1,0,0,0,28273
1103,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52263
1104,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,28273
1105,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,0,65758
1106,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,0,47973
1107,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27962
1108,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,44192
1109,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,44333
1110,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,55748
1111,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52263
1112,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,65758
1113,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44333
1114,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,0,1,27962
1115,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,52263
1116,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,0,28273
1117,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40552
1118,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,44333
1119,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,0,27962
1120,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,0,60298
1121,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,1,0,0,0,33343
1122,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,0,30613
1123,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,0,1,56810
1124,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27962
1125,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,44192
1126,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,28273
1127,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,0,1,30613
1128,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,0,27962
1129,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,1,0,65758
1130,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,61490
1131,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,0,60298
1132,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,52263
1133,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,0,28273
1134,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,44192
1135,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,61490
1136,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,44192
1137,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52263
1138,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25882
1139,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27962
1140,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,0,52263
1141,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,56810
1142,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,33343
1143,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,55748
1144,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,0,47973
1145,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,0,60298
1146,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,33343
1147,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,47973
1148,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,0,60298
1149,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,1,0,55748
1150,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30432
1151,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30432
1152,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,44333
1153,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,1,0,0,0,66950
1154,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,52263
1155,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,61490
1156,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,1,0,0,0,27962
1157,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,0,25882
1158,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37432
1159,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,33343
1160,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,0,1,30613
1161,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,47973
1162,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,0,37432
1163,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,65758
1164,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,0,27962
1165,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,56810
1166,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,0,1,25882
1167,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,66950
1168,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,33343
1169,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,0,30613
1170,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,40552
1171,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,44192
1172,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25882
1173,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,52263
1174,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,66950
1175,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,0,66950
1176,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,0,52263
1177,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,55748
1178,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,44192
1179,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,0,1,60298
1180,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,44192
1181,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28273
1182,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37432
1183,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,47973
1184,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,1,0,0,0,44333
1185,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,0,47973
1186,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,0,44333
1187,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,61490
1188,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,66950
1189,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,55748
1190,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,44192
1191,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,0,30613
1192,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,0,1,52263
1193,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,1,0,0,0,28273
1194,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,0,1,65758
1195,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,1,0,0,0,25882
1196,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,0,1,30432
1197,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,27962
1198,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,37432
1199,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,0,55748
1200,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,0,1,30432
1201,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,33343
1202,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,1,0,0,0,56810
1203,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,40552
1204,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,0,47973
1205,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,44192
1206,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25882
1207,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,0,27962
1208,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,1,0,0,30432
1209,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,0,33343
1210,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,40552
1211,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,44333
1212,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,0,47973
1213,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,1,0,30613
1214,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,44192
1215,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,0,52263
1216,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,0,30613
1217,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,44192
1218,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,0,52263
1219,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,0,52263
1220,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,44192
1221,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,1,0,0,0,30432
1222,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,1,0,0,33343
