,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Hangzhou,startLocation_Hefei,startLocation_Shanghai,startLocation_Wuxi,endLocation_Hangzhou,endLocation_Hefei,endLocation_Shanghai,endLocation_Wuxi,timespan_2,timespan_3,timespan_4,timespan_5,cost
2204,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18379
2205,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,19819
2206,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27053
2207,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,60869
2208,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,19819
2209,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,22973
2210,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,45221
2211,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,19819
2212,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18379
2213,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,1,0,0,0,21739
2214,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,21739
2215,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,61181
2216,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,53381
2217,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18379
2218,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,1,0,0,0,60869
2219,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,19819
2220,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,18379
2221,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21739
2222,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21739
2223,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,55829
2224,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,19819
2225,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,72221
2226,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,21739
2227,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,55829
2228,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21739
2229,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,49061
2230,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18379
2231,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,61181
2232,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,19819
2233,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,53381
2234,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,51509
2235,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21739
2236,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,1,0,0,0,18379
2237,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,1,0,0,0,19819
2238,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,1,0,0,0,21739
2239,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,72221
2240,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,19819
2241,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,22973
2242,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,19819
2243,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,66221
2244,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,19819
2245,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,61181
2246,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,66221
2247,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18379
2248,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18379
2249,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,66221
2250,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,22973
2251,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,60869
2252,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,19819
2253,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,1,0,0,49061
2254,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,1,0,21739
2255,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18379
2256,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,61181
2257,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21739
2258,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,1,0,55829
2259,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,19819
2260,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,21739
2261,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21739
2262,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,55829
2263,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,61181
2264,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,0,1,72221
2265,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,0,1,18379
2266,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,53381
2267,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,53381
2268,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,18379
2269,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,22973
2270,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21739
2271,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,0,1,49061
2272,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60869
2273,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21739
2274,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,1,0,0,53381
2275,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,1,0,66221
2276,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19819
2277,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,1,0,0,0,19819
2278,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,55829
2279,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,51509
2280,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,21739
2281,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,53381
2282,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,22973
2283,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,55829
2284,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27053
2285,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,0,1,21739
2286,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,1,0,0,45221
2287,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,0,1,18379
2288,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18379
2289,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60869
2290,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,66221
2291,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27053
2292,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,1,0,0,0,72221
2293,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,61181
2294,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,61181
2295,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,0,0,0,1,66221
2296,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24893
2297,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,61181
2298,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,53381
2299,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,1,0,0,72221
2300,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,60869
2301,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,0,1,21739
2302,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60869
2303,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,1,0,0,24893
2304,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,49061
2305,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21739
2306,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21739
2307,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,0,1,53381
2308,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,55829
2309,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,22973
2310,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,1,0,21739
2311,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,18379
2312,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,27053
2313,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,61181
2314,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,22973
2315,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18379
2316,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,72221
2317,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60869
2318,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,1,0,72221
2319,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,1,0,0,0,19819
2320,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,1,0,0,0,61181
2321,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,22973
2322,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,0,1,27053
2323,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18379
2324,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,53381
2325,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,18379
2326,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18379
2327,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,1,0,0,0,51509
2328,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,61181
2329,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,1,0,0,55829
2330,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,1,0,27053
2331,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,0,1,53381
2332,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19819
2333,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,72221
2334,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,72221
2335,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,0,1,55829
2336,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,72221
2337,2,384.3880645071777,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,66221
2338,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,61181
2339,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,61181
2340,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21739
2341,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,55829
2342,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,1,0,21739
2343,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,1,0,0,0,60869
2344,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,49061
2345,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,45221
2346,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,19819
2347,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24893
2348,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,49061
2349,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18379
2350,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,1,0,0,18379
2351,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,1,0,0,66221
2352,3,116.1316602594519,76,0,0,0,0,0,1,0,0,1,0,0,0,1,0,18379
2353,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24893
2354,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,1,0,0,22973
2355,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,72221
2356,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,0,1,49061
2357,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,45221
2358,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,0,1,19819
2359,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,0,1,0,18379
2360,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,55829
2361,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,1,0,0,0,22973
2362,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,19819
2363,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,61181
2364,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,61181
2365,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,24893
2366,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,51509
2367,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,61181
2368,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,72221
2369,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,0,1,19819
2370,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,19819
2371,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,1,0,0,0,19819
2372,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27053
2373,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,49061
2374,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,1,0,0,0,19819
2375,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,19819
2376,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,53381
2377,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,1,0,0,18379
2378,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21739
2379,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,61181
2380,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,72221
2381,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,53381
2382,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55829
2383,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,1,0,0,0,60869
2384,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,0,1,0,22973
2385,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22973
2386,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,1,0,0,0,24893
2387,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27053
2388,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,0,1,19819
2389,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18379
2390,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,1,0,0,0,21739
2391,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,45221
2392,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,0,1,0,60869
2393,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21739
2394,3,144.91306819366292,95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,22973
2395,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,27053
2396,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,1,0,51509
2397,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,27053
2398,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,21739
2399,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,53381
2400,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,1,0,0,61181
2401,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,51509
2402,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,49061
2403,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,51509
2404,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,66221
2405,1,116.1316602594519,90,0,0,0,0,0,1,0,0,1,0,0,0,0,1,21739
2406,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27053
2407,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,1,0,0,0,49061
2408,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,24893
2409,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,45221
2410,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19819
2411,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,0,0,0,1,27053
2412,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,51509
2413,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,0,1,0,27053
2414,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,61181
2415,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,53381
2416,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60869
2417,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,1,0,0,49061
2418,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,19819
2419,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,49061
2420,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,72221
2421,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,49061
2422,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,21739
2423,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,1,0,0,19819
2424,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,61181
2425,1,324.5665668056832,252,0,0,0,1,0,0,1,0,0,0,0,0,0,1,60869
2426,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21739
2427,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,24893
2428,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,1,0,21739
2429,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,0,0,1,0,18379
2430,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,1,0,0,61181
2431,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,53381
2432,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,1,0,0,0,24893
2433,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,0,1,0,19819
2434,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,19819
2435,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,0,1,0,19819
2436,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,22973
2437,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,51509
2438,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,1,0,0,0,55829
2439,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,1,0,0,0,22973
2440,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,61181
2441,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,0,1,0,55829
2442,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,45221
2443,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,1,0,19819
2444,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,1,0,0,0,61181
2445,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,21739
2446,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,0,1,45221
2447,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,45221
2448,1,144.91306819366292,112,0,0,0,0,0,1,1,0,0,0,1,0,0,0,27053
2449,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,21739
2450,2,324.5665668056832,231,0,0,0,1,0,0,1,0,0,0,0,0,0,1,55829
2451,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,0,1,0,0,19819
2452,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,0,1,61181
2453,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,1,0,0,0,45221
2454,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24893
2455,3,384.3880645071777,253,0,0,0,1,0,0,0,0,1,0,0,0,1,0,61181
2456,3,116.09922555340886,76,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18379
2457,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18379
2458,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,1,0,0,45221
2459,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,0,0,1,21739
2460,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21739
2461,3,324.5665668056832,213,0,0,0,1,0,0,1,0,0,0,0,0,0,1,51509
2462,2,384.3880645071777,274,0,0,0,0,1,0,0,1,0,0,0,0,0,1,66221
2463,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,72221
2464,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19819
2465,1,116.09922555340886,90,0,0,0,0,1,0,1,0,0,0,0,1,0,0,21739
2466,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18379
2467,1,116.09922555340886,90,0,0,1,0,0,0,0,0,1,0,0,1,0,0,21739
2468,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18379
2469,1,324.5665668056832,252,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60869
2470,3,116.09922555340886,76,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18379
2471,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,19819
2472,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,0,0,0,1,45221
2473,3,284.57330097340963,187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,45221
2474,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27053
2475,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24893
2476,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,1,0,0,0,53381
2477,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,1,0,0,0,55829
2478,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,0,0,1,0,53381
2479,1,284.57330097340963,221,0,0,0,0,0,1,0,1,0,0,0,0,1,0,53381
2480,3,284.57330097340963,187,0,0,0,0,0,1,0,1,0,0,1,0,0,0,45221
2481,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,0,0,1,72221
2482,1,384.3880645071777,299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,72221
2483,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,1,0,0,0,49061
2484,3,144.91306819366292,95,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22973
2485,2,116.09922555340886,82,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19819
2486,1,116.1316602594519,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,21739
2487,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,0,1,61181
2488,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,61181
2489,3,116.1316602594519,76,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18379
2490,1,284.57330097340963,221,0,0,0,1,0,0,0,0,0,1,1,0,0,0,53381
2491,2,116.09922555340886,82,0,0,0,0,1,0,1,0,0,0,1,0,0,0,19819
2492,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27053
2493,2,324.5665668056832,231,0,0,1,0,0,0,0,1,0,0,0,1,0,0,55829
2494,2,116.1316602594519,82,0,0,0,0,1,0,0,0,0,1,0,1,0,0,19819
2495,2,144.91306819366292,103,0,0,0,0,0,1,1,0,0,0,0,0,1,0,24893
2496,3,384.3880645071777,253,0,0,0,0,1,0,0,1,0,0,0,0,1,0,61181
2497,1,144.91306819366292,112,0,0,1,0,0,0,0,0,0,1,1,0,0,0,27053
2498,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,1,0,0,19819
2499,2,144.91306819366292,103,0,0,1,0,0,0,0,0,0,1,0,0,0,1,24893
2500,3,324.5665668056832,213,0,0,1,0,0,0,0,1,0,0,1,0,0,0,51509
2501,2,116.1316602594519,82,0,0,0,0,0,1,0,0,1,0,0,0,0,1,19819
2502,2,284.57330097340963,203,0,0,0,0,0,1,0,1,0,0,0,0,1,0,49061
2503,1,384.3880645071777,299,0,0,0,0,1,0,0,1,0,0,0,1,0,0,72221
2504,2,284.57330097340963,203,0,0,0,1,0,0,0,0,0,1,0,0,1,0,49061
