,meansOfTransport,distance,duration,delay,trafficViolation,startLocation_Chengdu,startLocation_Chongqing,startLocation_Guiyang,startLocation_Kunming,endLocation_Chengdu,endLocation_Chongqing,endLocation_Guiyang,endLocation_Kunming,timespan_2,timespan_3,timespan_4,timespan_5,cost
920,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,0,0,1,89330
921,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,0,75963
922,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,1,0,0,95578
923,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
924,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,0,82490
925,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,0,44473
926,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,64232
927,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,1,0,64373
928,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,64373
929,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,64373
930,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,0,69693
931,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,58912
932,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,82490
933,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,69693
934,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,0,1,48463
935,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,82490
936,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,97310
937,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
938,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,0,82490
939,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,0,41053
940,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,1,0,80948
941,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,82490
942,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,95578
943,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,58912
944,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44473
945,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,80948
946,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,1,0,0,0,89330
947,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,0,69693
948,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,0,1,64373
949,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,1,0,54352
950,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,0,97310
951,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,0,1,87598
952,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,1,0,0,97310
953,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,0,87598
954,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,0,1,80948
955,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,1,0,89330
956,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,0,87598
957,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41053
958,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,0,80948
959,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,87598
960,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,80948
961,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,64373
962,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,1,0,95578
963,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,64232
964,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,64373
965,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,40622
966,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41053
967,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,0,80948
968,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,0,75963
969,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,0,87598
970,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58912
971,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,64232
972,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,0,1,95578
973,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,69693
974,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,64232
975,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,0,95578
976,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48463
977,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,0,41053
978,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,0,1,69693
979,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,0,48463
980,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,89330
981,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41053
982,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,44232
983,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,1,0,41053
984,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,0,87598
985,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,0,41053
986,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,89330
987,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,58912
988,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37582
989,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,0,1,44473
990,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,0,97310
991,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,89330
992,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,58912
993,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,1,0,0,0,80948
994,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,64232
995,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,64373
996,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,0,80948
997,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,1,0,97310
998,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,0,58912
999,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,37582
1000,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,40622
1001,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,0,69693
1002,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,0,44473
1003,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,75963
1004,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,0,87598
1005,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,0,1,80948
1006,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,0,44473
1007,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,0,1,0,80948
1008,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,48463
1009,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,89330
1010,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,0,80948
1011,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41053
1012,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,95578
1013,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,54352
1014,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,82490
1015,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41053
1016,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,64232
1017,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95578
1018,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,54352
1019,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,97310
1020,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,0,1,64373
1021,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,48463
1022,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,0,1,97310
1023,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,1,0,37582
1024,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,75963
1025,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,0,1,54352
1026,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,0,1,89330
1027,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,0,1,54352
1028,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,1,0,0,54352
1029,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,0,80948
1030,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,0,1,75963
1031,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,97310
1032,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,0,54352
1033,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44232
1034,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37582
1035,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,97310
1036,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,58912
1037,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,1,0,0,48463
1038,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,0,1,41053
1039,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,0,0,1,80948
1040,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,1,0,0,69693
1041,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,0,1,54352
1042,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,40622
1043,3,637.9145943128929,420,0,0,0,0,0,1,1,0,0,0,0,1,0,0,80948
1044,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,1,0,0,69693
1045,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,0,1,97310
1046,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,1,0,0,87598
1047,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,1,0,0,95578
1048,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,97310
1049,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,69693
1050,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,0,0,1,89330
1051,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,0,40622
1052,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,0,82490
1053,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,0,0,1,54352
1054,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58912
1055,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,58912
1056,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,64232
1057,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,0,1,44473
1058,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,1,0,48463
1059,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,97310
1060,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,1,0,0,64373
1061,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,64232
1062,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,58912
1063,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44232
1064,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,87598
1065,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,1,0,0,58912
1066,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,0,75963
1067,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44232
1068,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,0,0,1,82490
1069,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,0,1,41053
1070,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37582
1071,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,0,87598
1072,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,64373
1073,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,64232
1074,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,48463
1075,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,82490
1076,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,1,0,0,40622
1077,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,64373
1078,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,75963
1079,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,87598
1080,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
1081,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44473
1082,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,0,82490
1083,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,64232
1084,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,95578
1085,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,1,0,0,97310
1086,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,48463
1087,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,54352
1088,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58912
1089,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,0,0,0,1,48463
1090,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,0,0,1,37582
1091,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,0,1,41053
1092,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,54352
1093,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,0,54352
1094,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,0,1,87598
1095,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58912
1096,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,58912
1097,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,0,0,1,41053
1098,2,650.2676800234859,464,0,0,0,0,0,1,0,1,0,0,0,1,0,0,89330
1099,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58912
1100,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,64232
1101,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,1,0,0,64232
1102,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,0,0,1,0,64373
1103,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44232
1104,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58912
1105,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,97310
1106,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,0,87598
1107,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,0,0,0,1,95578
1108,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44232
1109,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,64232
1110,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,0,0,1,44232
1111,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,1,0,0,0,82490
1112,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,37582
1113,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,0,1,97310
1114,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,0,1,44232
1115,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,1,0,0,0,80948
1116,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,1,0,0,75963
1117,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,1,0,0,0,44473
1118,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,1,0,41053
1119,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,0,1,82490
1120,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,0,44473
1121,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,0,40622
1122,1,637.9145943128929,497,0,0,0,0,0,1,1,0,0,0,1,0,0,0,95578
1123,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,0,41053
1124,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,82490
1125,1,323.90751532178933,252,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48463
1126,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,64232
1127,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,0,1,0,0,37582
1128,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,0,87598
1129,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,1,0,82490
1130,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,0,1,58912
1131,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,64232
1132,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,0,1,75963
1133,3,507.4562962497442,334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,64373
1134,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,1,0,0,44232
1135,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,1,0,64232
1136,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,54352
1137,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,64232
1138,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,0,1,82490
1139,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,64232
1140,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,89330
1141,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,44232
1142,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,54352
1143,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,64232
1144,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,0,0,1,0,48463
1145,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,0,0,0,1,69693
1146,3,637.9145943128929,420,0,0,1,0,0,0,0,0,0,1,0,1,0,0,80948
1147,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,0,37582
1148,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,64232
1149,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,1,0,0,37582
1150,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,0,82490
1151,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,97310
1152,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41053
1153,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,0,0,1,82490
1154,1,296.0347511595893,230,0,0,1,0,0,0,0,1,0,0,0,1,0,0,44232
1155,1,323.90751532178933,252,0,0,0,1,0,0,0,0,1,0,1,0,0,0,48463
1156,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,54352
1157,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41053
1158,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,1,0,0,0,97310
1159,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,64373
1160,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,58912
1161,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,0,0,1,0,69693
1162,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,0,1,44473
1163,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,1,0,0,40622
1164,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,0,1,0,0,54352
1165,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,64373
1166,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,1,0,0,41053
1167,2,429.15928932709096,306,0,0,0,0,0,1,0,0,1,0,0,0,1,0,58912
1168,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,0,1,0,44473
1169,2,296.0347511595893,211,0,0,1,0,0,0,0,1,0,0,0,0,1,0,40622
1170,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,0,75963
1171,3,296.0347511595893,195,0,0,0,1,0,0,1,0,0,0,1,0,0,0,37582
1172,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,1,0,0,87598
1173,2,323.90751532178933,231,0,0,0,0,1,0,0,1,0,0,0,1,0,0,44473
1174,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,82490
1175,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,75963
1176,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,0,87598
1177,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,37582
1178,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,1,0,0,0,87598
1179,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,1,0,0,0,75963
1180,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,0,1,54352
1181,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,0,97310
1182,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,1,0,58912
1183,2,323.90751532178933,231,0,0,0,1,0,0,0,0,1,0,0,0,0,1,44473
1184,1,507.4562962497442,395,0,0,0,0,1,0,1,0,0,0,0,0,1,0,75963
1185,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,54352
1186,2,507.4562962497442,362,0,0,1,0,0,0,0,0,1,0,1,0,0,0,69693
1187,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,64232
1188,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37582
1189,3,650.2676800234859,428,0,0,0,0,0,1,0,1,0,0,0,1,0,0,82490
1190,2,650.2676800234859,464,0,0,0,1,0,0,0,0,0,1,1,0,0,0,89330
1191,3,323.90751532178933,213,0,0,0,0,1,0,0,1,0,0,0,0,0,1,41053
1192,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,0,1,44232
1193,2,296.0347511595893,211,0,0,0,1,0,0,1,0,0,0,0,0,1,0,40622
1194,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,1,0,0,0,58912
1195,3,429.15928932709096,282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,54352
1196,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,0,0,0,1,97310
1197,3,323.90751532178933,213,0,0,0,1,0,0,0,0,1,0,0,1,0,0,41053
1198,2,507.4562962497442,362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,69693
1199,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,0,1,87598
1200,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,1,0,0,44232
1201,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,1,0,64232
1202,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,1,0,0,0,87598
1203,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,75963
1204,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,54352
1205,2,637.9145943128929,455,0,0,0,0,0,1,1,0,0,0,0,0,1,0,87598
1206,1,296.0347511595893,230,0,0,0,1,0,0,1,0,0,0,0,0,1,0,44232
1207,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,64232
1208,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,1,0,87598
1209,3,507.4562962497442,334,0,0,1,0,0,0,0,0,1,0,0,1,0,0,64373
1210,2,637.9145943128929,455,0,0,1,0,0,0,0,0,0,1,0,0,0,1,87598
1211,3,650.2676800234859,428,0,0,0,1,0,0,0,0,0,1,0,1,0,0,82490
1212,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,75963
1213,1,429.15928932709096,334,0,0,0,0,1,0,0,0,0,1,0,0,0,1,64232
1214,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,64232
1215,1,507.4562962497442,395,0,0,1,0,0,0,0,0,1,0,0,1,0,0,75963
1216,2,429.15928932709096,306,0,0,0,0,1,0,0,0,0,1,0,0,0,1,58912
1217,1,637.9145943128929,497,0,0,1,0,0,0,0,0,0,1,1,0,0,0,95578
1218,3,296.0347511595893,195,0,0,1,0,0,0,0,1,0,0,0,0,0,1,37582
1219,1,429.15928932709096,334,0,0,0,0,0,1,0,0,1,0,0,1,0,0,64232
1220,3,429.15928932709096,282,0,0,0,0,0,1,0,0,1,0,1,0,0,0,54352
1221,1,650.2676800234859,506,0,0,0,0,0,1,0,1,0,0,1,0,0,0,97310
1222,1,650.2676800234859,506,0,0,0,1,0,0,0,0,0,1,0,0,1,0,97310
