,Age,workclass,People,Education,EduNum,Marriage,WorkType,Family,Race,Sex,capitalgain,capitalloss,hours,Country,IncomeRes
22862,37,1.0,205359,5.0,10,1.0,1.0,2.0,0.0,1.0,0,0,15,0.0,0.0
22863,47,0.0,167281,0.0,13,1.0,4.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22864,22,2.0,35663,1.0,9,0.0,4.0,0.0,0.0,1.0,0,0,40,0.0,0.0
22865,61,2.0,357437,1.0,9,1.0,4.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22866,57,2.0,390856,11.0,3,1.0,8.0,1.0,0.0,0.0,0,0,45,5.0,0.0
22867,33,3.0,331615,9.0,16,1.0,3.0,1.0,0.0,0.0,0,1848,40,0.0,1.0
22868,54,2.0,202415,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,1.0
22869,40,2.0,180032,3.0,14,0.0,3.0,0.0,0.0,1.0,0,1669,40,0.0,0.0
22870,40,2.0,77247,15.0,8,1.0,6.0,1.0,0.0,0.0,0,0,50,0.0,1.0
22871,40,4.0,101795,1.0,9,0.0,12.0,0.0,0.0,0.0,0,0,42,0.0,0.0
22872,35,2.0,272019,2.0,7,1.0,6.0,1.0,0.0,0.0,0,2057,40,0.0,0.0
22873,32,2.0,198068,2.0,7,0.0,7.0,3.0,0.0,0.0,0,0,40,0.0,0.0
22874,49,1.0,199326,5.0,10,1.0,5.0,1.0,0.0,0.0,0,0,50,0.0,0.0
22875,31,2.0,178841,1.0,9,0.0,0.0,0.0,0.0,1.0,0,0,40,0.0,0.0
22876,58,2.0,136951,0.0,13,1.0,0.0,1.0,2.0,0.0,0,0,40,13.0,0.0
22877,26,6.0,109240,0.0,13,0.0,1.0,0.0,0.0,0.0,0,0,50,0.0,0.0
22878,35,1.0,128876,8.0,4,1.0,8.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22879,25,2.0,103358,5.0,10,0.0,9.0,3.0,0.0,0.0,0,0,40,3.0,0.0
22880,43,2.0,354408,15.0,8,1.0,0.0,1.0,1.0,0.0,0,0,40,0.0,0.0
22881,32,2.0,206051,5.0,10,0.0,0.0,0.0,0.0,0.0,0,0,35,0.0,0.0
22882,45,2.0,155659,0.0,13,1.0,3.0,1.0,0.0,0.0,0,0,60,0.0,1.0
22883,48,2.0,143299,1.0,9,0.0,9.0,0.0,1.0,0.0,0,0,40,0.0,0.0
22884,31,2.0,252210,11.0,3,0.0,4.0,3.0,0.0,0.0,0,0,40,5.0,0.0
22885,20,5.0,129240,5.0,10,0.0,11.0,3.0,0.0,1.0,0,0,25,0.0,0.0
22886,28,2.0,398918,1.0,9,0.0,10.0,0.0,0.0,0.0,0,0,40,0.0,0.0
22887,50,1.0,240612,0.0,13,2.0,3.0,0.0,0.0,1.0,0,0,60,0.0,0.0
22888,22,2.0,429346,1.0,9,0.0,0.0,5.0,1.0,0.0,0,0,40,0.0,0.0
22889,19,2.0,123718,5.0,10,0.0,5.0,3.0,0.0,1.0,0,0,20,0.0,0.0
22890,38,2.0,455379,0.0,13,1.0,1.0,1.0,0.0,0.0,0,0,63,0.0,1.0
22891,23,2.0,376416,1.0,9,0.0,7.0,3.0,0.0,0.0,0,0,40,0.0,0.0
22892,24,6.0,234663,0.0,13,0.0,1.0,3.0,0.0,0.0,0,0,40,0.0,0.0
22893,26,2.0,282142,7.0,11,1.0,1.0,2.0,0.0,1.0,0,0,40,0.0,0.0
22894,45,0.0,208049,1.0,9,2.0,10.0,4.0,0.0,1.0,0,0,40,0.0,0.0
22895,88,2.0,68539,5.0,10,2.0,0.0,4.0,0.0,1.0,0,0,40,0.0,0.0
22896,19,2.0,126501,2.0,7,0.0,0.0,3.0,3.0,1.0,0,0,15,6.0,0.0
22897,24,2.0,186452,1.0,9,0.0,1.0,0.0,0.0,0.0,0,0,50,0.0,0.0
22898,84,5.0,127184,11.0,3,1.0,11.0,1.0,0.0,0.0,0,0,20,0.0,0.0
22899,48,2.0,165267,12.0,6,1.0,8.0,1.0,1.0,0.0,0,0,40,0.0,0.0
22900,46,2.0,124733,5.0,10,1.0,6.0,1.0,2.0,0.0,0,0,40,37.0,0.0
22901,31,6.0,149726,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,50,0.0,0.0
22902,58,2.0,41374,1.0,9,6.0,0.0,4.0,3.0,0.0,0,0,40,0.0,0.0
22903,35,4.0,329759,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22904,36,2.0,212433,1.0,9,0.0,6.0,3.0,1.0,0.0,0,0,40,0.0,0.0
22905,36,2.0,185099,10.0,15,1.0,3.0,1.0,0.0,0.0,0,0,55,0.0,1.0
22906,47,4.0,126754,3.0,14,1.0,3.0,1.0,0.0,0.0,0,0,40,0.0,1.0
22907,57,2.0,122497,4.0,5,6.0,4.0,4.0,1.0,0.0,0,0,52,4.0,0.0
22908,30,2.0,118056,5.0,10,3.0,1.0,4.0,0.0,1.0,0,0,45,0.0,0.0
22909,30,4.0,200892,3.0,14,1.0,3.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22910,19,5.0,200790,15.0,8,1.0,11.0,5.0,0.0,1.0,15024,0,40,0.0,1.0
22911,30,6.0,84119,0.0,13,0.0,1.0,3.0,0.0,0.0,0,0,43,0.0,0.0
22912,23,4.0,197918,5.0,10,0.0,12.0,3.0,0.0,0.0,0,0,40,0.0,1.0
22913,41,1.0,150533,10.0,15,1.0,3.0,1.0,0.0,0.0,0,0,50,0.0,1.0
22914,52,2.0,443742,5.0,10,2.0,1.0,0.0,0.0,0.0,0,0,60,0.0,0.0
22915,27,2.0,104423,6.0,12,0.0,0.0,0.0,0.0,0.0,0,0,40,0.0,0.0
22916,59,2.0,169133,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,45,0.0,0.0
22917,21,2.0,185551,1.0,9,0.0,5.0,3.0,0.0,1.0,0,0,36,0.0,0.0
22918,60,2.0,174486,1.0,9,6.0,9.0,0.0,0.0,1.0,0,0,40,0.0,0.0
22919,69,0.0,50468,10.0,15,1.0,0.0,1.0,0.0,0.0,0,0,34,0.0,1.0
22920,24,2.0,196943,1.0,9,0.0,5.0,3.0,0.0,0.0,0,0,40,0.0,0.0
22921,19,2.0,120691,1.0,9,0.0,5.0,3.0,1.0,0.0,0,0,25,0.0,0.0
22922,60,0.0,198815,6.0,12,1.0,3.0,1.0,0.0,0.0,0,0,20,5.0,0.0
22923,64,2.0,22186,5.0,10,6.0,10.0,0.0,0.0,1.0,0,0,35,0.0,0.0
22924,39,6.0,188069,7.0,11,1.0,1.0,1.0,0.0,0.0,0,0,60,0.0,1.0
22925,51,2.0,233149,6.0,12,1.0,1.0,1.0,0.0,0.0,0,0,45,0.0,1.0
22926,51,2.0,138358,12.0,6,2.0,6.0,0.0,1.0,1.0,0,0,35,0.0,0.0
22927,25,2.0,338013,5.0,10,2.0,10.0,0.0,0.0,1.0,0,0,40,0.0,0.0
22928,17,5.0,332666,12.0,6,0.0,11.0,3.0,0.0,1.0,0,0,4,0.0,0.0
22929,37,2.0,166339,5.0,10,2.0,10.0,4.0,0.0,1.0,0,0,40,0.0,0.0
22930,74,1.0,392886,1.0,9,6.0,8.0,0.0,0.0,1.0,0,0,14,0.0,0.0
22931,26,0.0,141838,0.0,13,1.0,1.0,1.0,1.0,0.0,0,0,40,0.0,1.0
22932,23,2.0,520759,1.0,9,0.0,4.0,0.0,1.0,0.0,0,0,30,0.0,0.0
22933,57,6.0,37345,10.0,15,1.0,3.0,1.0,0.0,0.0,0,0,36,0.0,1.0
22934,20,2.0,387779,2.0,7,0.0,7.0,3.0,0.0,0.0,0,0,15,0.0,0.0
22935,37,2.0,201531,1.0,9,1.0,8.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22936,46,2.0,123598,0.0,13,1.0,5.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22937,39,2.0,380614,5.0,10,2.0,3.0,0.0,0.0,1.0,0,0,45,0.0,1.0
22938,40,2.0,83859,1.0,9,6.0,9.0,3.0,0.0,1.0,0,0,30,0.0,0.0
22939,50,0.0,24790,1.0,9,1.0,2.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22940,25,2.0,266820,14.0,1,0.0,8.0,0.0,0.0,0.0,0,0,35,5.0,0.0
22941,44,2.0,85440,1.0,9,1.0,0.0,1.0,0.0,0.0,0,0,45,0.0,0.0
22942,41,2.0,421837,1.0,9,1.0,7.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22943,30,1.0,404062,1.0,9,1.0,3.0,1.0,0.0,0.0,0,1977,15,0.0,1.0
22944,38,2.0,224566,7.0,11,1.0,2.0,1.0,0.0,0.0,0,0,50,0.0,0.0
22945,54,2.0,294991,12.0,6,1.0,2.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22946,40,3.0,189610,1.0,9,2.0,0.0,0.0,1.0,1.0,0,0,52,0.0,0.0
22947,37,2.0,219141,2.0,7,1.0,2.0,1.0,1.0,0.0,7688,0,40,0.0,1.0
22948,46,3.0,20956,0.0,13,1.0,1.0,1.0,0.0,0.0,15024,0,40,0.0,1.0
22949,38,2.0,70995,1.0,9,2.0,3.0,0.0,0.0,0.0,0,0,45,0.0,0.0
22950,20,2.0,215232,5.0,10,0.0,1.0,3.0,0.0,1.0,0,0,10,0.0,0.0
22951,71,5.0,178295,6.0,12,1.0,11.0,1.0,0.0,0.0,0,0,3,0.0,0.0
22952,35,2.0,56201,5.0,10,1.0,8.0,1.0,0.0,0.0,0,0,40,5.0,0.0
22953,62,2.0,98076,0.0,13,1.0,1.0,1.0,0.0,0.0,0,0,40,0.0,1.0
22954,34,2.0,351810,0.0,13,0.0,3.0,0.0,0.0,1.0,0,0,45,1.0,0.0
22955,56,1.0,144351,1.0,9,1.0,7.0,1.0,0.0,0.0,0,0,90,0.0,0.0
22956,30,0.0,137613,3.0,14,1.0,3.0,1.0,2.0,0.0,0,0,20,21.0,0.0
22957,17,2.0,54257,2.0,7,0.0,0.0,3.0,0.0,1.0,0,0,20,0.0,0.0
22958,18,1.0,230373,2.0,7,0.0,4.0,3.0,0.0,1.0,594,0,4,0.0,0.0
22959,35,2.0,98389,2.0,7,1.0,8.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22960,21,2.0,184135,1.0,9,0.0,9.0,3.0,1.0,0.0,0,0,1,0.0,0.0
22961,46,1.0,140121,1.0,9,2.0,6.0,3.0,0.0,0.0,0,0,50,0.0,0.0
22962,33,1.0,24504,5.0,10,1.0,6.0,1.0,0.0,0.0,0,0,60,0.0,0.0
22963,27,2.0,129528,5.0,10,0.0,5.0,0.0,0.0,1.0,0,0,40,0.0,0.0
22964,36,2.0,415578,5.0,10,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,1.0
22965,42,2.0,97142,8.0,4,1.0,7.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22966,35,2.0,201328,1.0,9,1.0,7.0,1.0,0.0,0.0,0,0,50,0.0,0.0
22967,25,2.0,256620,0.0,13,4.0,1.0,0.0,0.0,0.0,0,0,40,0.0,0.0
22968,47,3.0,96854,0.0,13,1.0,3.0,1.0,0.0,0.0,0,0,40,0.0,1.0
22969,44,0.0,141858,10.0,15,1.0,3.0,1.0,0.0,0.0,15024,0,75,0.0,1.0
22970,51,3.0,20795,1.0,9,1.0,7.0,1.0,0.0,0.0,7688,0,40,0.0,1.0
22971,53,2.0,95519,1.0,9,1.0,3.0,1.0,0.0,0.0,0,0,42,0.0,1.0
22972,47,2.0,112791,1.0,9,1.0,12.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22973,20,2.0,291407,2.0,7,0.0,2.0,3.0,1.0,0.0,0,0,40,0.0,0.0
22974,32,2.0,239659,5.0,10,4.0,9.0,4.0,1.0,1.0,0,0,70,0.0,0.0
22975,28,2.0,183151,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,50,0.0,0.0
22976,58,5.0,97634,11.0,3,1.0,11.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22977,52,2.0,143807,1.0,9,2.0,5.0,0.0,0.0,1.0,0,0,40,0.0,0.0
22978,35,2.0,186934,3.0,14,4.0,3.0,0.0,0.0,0.0,0,0,40,0.0,1.0
22979,30,2.0,170065,5.0,10,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22980,33,2.0,108328,5.0,10,0.0,0.0,0.0,0.0,1.0,6849,0,50,0.0,0.0
22981,56,0.0,83696,0.0,13,4.0,3.0,0.0,0.0,1.0,0,0,38,4.0,0.0
22982,21,2.0,204596,5.0,10,0.0,4.0,3.0,0.0,1.0,0,0,20,0.0,0.0
22983,56,5.0,32604,5.0,10,0.0,11.0,0.0,1.0,1.0,0,0,40,0.0,0.0
22984,56,2.0,193453,0.0,13,1.0,3.0,1.0,0.0,0.0,0,1902,65,0.0,1.0
22985,45,2.0,148995,0.0,13,1.0,6.0,1.0,0.0,0.0,15024,0,40,0.0,1.0
22986,20,2.0,85041,5.0,10,0.0,1.0,3.0,0.0,1.0,0,0,20,0.0,0.0
22987,62,4.0,140851,1.0,9,1.0,4.0,1.0,0.0,0.0,0,0,40,0.0,1.0
22988,24,2.0,196280,0.0,13,0.0,5.0,0.0,0.0,1.0,0,0,30,0.0,0.0
22989,52,3.0,38973,0.0,13,4.0,0.0,4.0,1.0,1.0,0,0,40,0.0,0.0
22990,23,2.0,39182,1.0,9,1.0,5.0,1.0,0.0,0.0,0,0,40,0.0,0.0
22991,36,2.0,198841,3.0,14,1.0,1.0,1.0,0.0,0.0,0,0,40,0.0,1.0
22992,40,2.0,694812,5.0,10,0.0,6.0,0.0,0.0,0.0,0,0,40,0.0,0.0
22993,30,2.0,247444,5.0,10,1.0,9.0,1.0,0.0,0.0,0,0,40,36.0,0.0
22994,41,2.0,294270,4.0,5,1.0,7.0,1.0,0.0,0.0,0,0,35,0.0,0.0
22995,59,2.0,195820,1.0,9,1.0,7.0,1.0,0.0,0.0,0,0,40,0.0,1.0
22996,27,2.0,329426,3.0,14,0.0,1.0,0.0,0.0,0.0,0,0,37,0.0,0.0
22997,19,5.0,174871,5.0,10,0.0,11.0,3.0,0.0,0.0,0,0,23,0.0,0.0
22998,41,2.0,116103,5.0,10,0.0,1.0,0.0,0.0,0.0,0,0,50,0.0,0.0
22999,27,2.0,206903,0.0,13,0.0,2.0,4.0,0.0,0.0,0,0,35,0.0,0.0
23000,50,2.0,217577,1.0,9,6.0,9.0,4.0,0.0,1.0,0,0,40,0.0,0.0
23001,29,2.0,337693,11.0,3,0.0,4.0,3.0,0.0,1.0,0,0,40,25.0,0.0
23002,38,2.0,204501,0.0,13,1.0,1.0,1.0,0.0,0.0,0,0,55,0.0,1.0
23003,30,2.0,169186,1.0,9,0.0,9.0,3.0,0.0,0.0,0,0,60,0.0,0.0
23004,48,2.0,109421,0.0,13,1.0,3.0,1.0,0.0,0.0,0,0,55,0.0,0.0
23005,39,4.0,267893,6.0,12,1.0,6.0,1.0,1.0,0.0,7298,0,40,0.0,1.0
23006,40,2.0,200479,7.0,11,1.0,3.0,1.0,0.0,0.0,0,0,40,0.0,0.0
23007,27,4.0,221317,2.0,7,1.0,6.0,1.0,0.0,0.0,0,0,40,5.0,0.0
23008,59,1.0,132925,3.0,14,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,1.0
23009,31,5.0,283531,1.0,9,2.0,11.0,4.0,1.0,1.0,0,0,20,0.0,0.0
23010,34,2.0,170769,1.0,9,1.0,0.0,1.0,0.0,0.0,0,0,50,0.0,1.0
23011,47,6.0,186410,10.0,15,0.0,4.0,0.0,0.0,0.0,0,0,60,0.0,1.0
23012,64,6.0,307786,13.0,2,1.0,5.0,1.0,0.0,0.0,0,0,20,0.0,0.0
23013,29,2.0,380560,4.0,5,1.0,9.0,1.0,0.0,0.0,0,0,40,5.0,0.0
23014,38,4.0,147258,1.0,9,0.0,7.0,0.0,0.0,0.0,0,0,40,0.0,0.0
23015,42,2.0,212894,0.0,13,1.0,5.0,1.0,0.0,0.0,0,1887,40,0.0,1.0
23016,49,2.0,124356,0.0,13,1.0,5.0,1.0,0.0,0.0,0,0,60,0.0,1.0
23017,53,2.0,98791,5.0,10,1.0,10.0,1.0,0.0,0.0,0,0,40,0.0,0.0
23018,35,2.0,216473,5.0,10,1.0,0.0,1.0,0.0,0.0,0,0,50,0.0,1.0
23019,70,5.0,135339,0.0,13,1.0,11.0,1.0,2.0,0.0,0,0,40,28.0,0.0
23020,38,2.0,107303,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,0.0
23021,36,2.0,152744,0.0,13,2.0,5.0,5.0,2.0,1.0,0,0,40,6.0,0.0
23022,34,1.0,100079,0.0,13,1.0,5.0,1.0,2.0,0.0,0,0,55,3.0,0.0
23023,24,2.0,117779,0.0,13,0.0,3.0,0.0,0.0,0.0,0,0,10,40.0,0.0
23024,23,2.0,197613,5.0,10,0.0,0.0,0.0,0.0,1.0,0,0,40,0.0,0.0
23025,21,2.0,411068,5.0,10,0.0,0.0,3.0,0.0,1.0,0,0,35,0.0,0.0
23026,47,2.0,192984,5.0,10,6.0,0.0,4.0,0.0,1.0,0,0,40,0.0,0.0
23027,59,2.0,66356,8.0,4,0.0,8.0,4.0,0.0,0.0,4865,0,40,0.0,0.0
23028,33,3.0,137184,6.0,12,2.0,1.0,4.0,0.0,0.0,0,0,50,0.0,1.0
23029,63,1.0,231105,5.0,10,1.0,9.0,1.0,0.0,0.0,0,0,35,0.0,1.0
23030,18,4.0,146586,1.0,9,0.0,4.0,3.0,0.0,0.0,0,0,60,0.0,0.0
23031,32,2.0,32406,0.0,13,0.0,3.0,0.0,0.0,1.0,0,0,50,0.0,0.0
23032,33,2.0,578701,0.0,13,1.0,1.0,1.0,1.0,0.0,0,0,40,4.0,0.0
23033,19,2.0,206777,1.0,9,0.0,2.0,5.0,0.0,0.0,0,0,40,0.0,0.0
23034,27,4.0,133495,1.0,9,0.0,3.0,3.0,0.0,0.0,0,0,40,0.0,0.0
23035,40,2.0,34722,5.0,10,2.0,7.0,0.0,0.0,0.0,0,0,48,0.0,1.0
23036,38,1.0,133299,6.0,12,1.0,7.0,1.0,0.0,0.0,0,0,40,0.0,0.0
23037,20,2.0,24967,1.0,9,0.0,8.0,3.0,0.0,0.0,0,0,47,0.0,0.0
23038,35,1.0,171968,1.0,9,4.0,7.0,0.0,0.0,0.0,0,0,70,0.0,0.0
23039,22,2.0,412156,5.0,10,0.0,0.0,3.0,0.0,1.0,0,0,40,0.0,0.0
23040,40,2.0,51290,3.0,14,1.0,3.0,1.0,0.0,0.0,0,0,50,0.0,1.0
23041,34,2.0,198265,5.0,10,1.0,10.0,1.0,0.0,0.0,3103,0,40,0.0,1.0
23042,23,2.0,293565,12.0,6,0.0,2.0,0.0,0.0,0.0,0,0,40,0.0,0.0
23043,26,2.0,226288,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,40,0.0,0.0
23044,53,6.0,110445,5.0,10,1.0,8.0,1.0,0.0,0.0,0,0,60,0.0,0.0
23045,34,2.0,160634,5.0,10,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,1.0
23046,39,2.0,174242,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,0.0
23047,25,2.0,390316,4.0,5,1.0,6.0,1.0,0.0,0.0,0,0,40,5.0,0.0
23048,18,2.0,298860,2.0,7,0.0,5.0,3.0,0.0,0.0,0,0,20,0.0,0.0
23049,65,2.0,171584,0.0,13,0.0,1.0,0.0,0.0,0.0,0,0,40,0.0,0.0
23050,49,1.0,232664,0.0,13,0.0,1.0,3.0,0.0,1.0,0,0,40,0.0,0.0
23051,64,2.0,63676,12.0,6,1.0,4.0,1.0,1.0,0.0,0,0,40,0.0,0.0
23052,68,2.0,170376,0.0,13,1.0,1.0,1.0,0.0,0.0,0,0,40,0.0,1.0
23053,56,1.0,175964,5.0,10,2.0,4.0,0.0,0.0,1.0,0,0,40,0.0,0.0
23054,68,3.0,422013,1.0,9,2.0,3.0,0.0,0.0,1.0,0,3683,40,0.0,0.0
23055,35,2.0,105813,0.0,13,1.0,3.0,1.0,0.0,0.0,0,0,48,0.0,1.0
23056,50,3.0,306707,1.0,9,0.0,0.0,4.0,1.0,1.0,0,0,12,0.0,0.0
23057,45,2.0,177543,1.0,9,2.0,0.0,4.0,0.0,1.0,0,0,28,0.0,0.0
23058,43,2.0,320277,0.0,13,1.0,1.0,1.0,0.0,0.0,0,0,40,0.0,0.0
23059,39,2.0,129495,5.0,10,4.0,0.0,4.0,1.0,1.0,0,0,40,0.0,0.0
23060,37,2.0,257042,1.0,9,2.0,6.0,4.0,0.0,0.0,1506,0,40,0.0,0.0
23061,45,2.0,275995,0.0,13,1.0,10.0,1.0,0.0,0.0,0,0,50,0.0,1.0
23062,20,5.0,86318,5.0,10,0.0,11.0,3.0,0.0,1.0,0,0,10,0.0,0.0
23063,36,2.0,280440,6.0,12,0.0,10.0,4.0,0.0,1.0,0,0,45,0.0,0.0
23064,26,2.0,371556,5.0,10,0.0,0.0,0.0,0.0,1.0,0,0,40,0.0,0.0
23065,36,2.0,408229,0.0,13,0.0,3.0,0.0,0.0,1.0,0,0,32,0.0,0.0
23066,47,2.0,149337,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,60,0.0,0.0
23067,34,2.0,209297,1.0,9,0.0,9.0,0.0,1.0,0.0,0,2001,40,0.0,0.0
23068,53,2.0,355802,5.0,10,6.0,5.0,4.0,0.0,1.0,0,0,30,0.0,0.0
23069,32,2.0,165949,0.0,13,2.0,9.0,0.0,0.0,1.0,0,1590,42,0.0,0.0
23070,44,1.0,112507,11.0,3,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,0.0
23071,25,2.0,462869,1.0,9,0.0,2.0,5.0,0.0,0.0,0,0,40,5.0,0.0
23072,35,2.0,413648,11.0,3,0.0,8.0,4.0,0.0,0.0,0,0,36,0.0,0.0
23073,34,2.0,29235,6.0,12,2.0,3.0,0.0,0.0,1.0,0,0,40,0.0,0.0
23074,42,2.0,149823,5.0,10,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,0.0
23075,47,2.0,39530,1.0,9,2.0,4.0,0.0,0.0,1.0,0,0,4,0.0,0.0
23076,23,2.0,197387,1.0,9,0.0,6.0,3.0,0.0,0.0,0,0,37,5.0,0.0
23077,56,4.0,255406,1.0,9,2.0,1.0,0.0,0.0,1.0,0,0,40,0.0,0.0
23078,50,2.0,43764,9.0,16,1.0,3.0,1.0,0.0,0.0,15024,0,50,0.0,1.0
23079,38,2.0,168322,1.0,9,1.0,7.0,1.0,0.0,0.0,0,0,60,0.0,0.0
23080,46,2.0,278322,7.0,11,1.0,1.0,1.0,0.0,0.0,0,0,40,0.0,1.0
23081,47,2.0,115813,6.0,12,4.0,0.0,4.0,0.0,1.0,0,0,57,0.0,0.0
23082,38,1.0,184456,1.0,9,1.0,4.0,1.0,0.0,0.0,3464,0,80,14.0,0.0
23083,42,2.0,289636,1.0,9,1.0,7.0,1.0,0.0,0.0,0,0,46,0.0,0.0
23084,48,2.0,101684,1.0,9,1.0,5.0,1.0,0.0,0.0,0,0,40,0.0,0.0
23085,27,2.0,133425,1.0,9,0.0,1.0,0.0,0.0,1.0,0,0,50,0.0,0.0
23086,40,2.0,349405,7.0,11,1.0,3.0,2.0,0.0,1.0,0,0,36,0.0,0.0
23087,53,2.0,124076,9.0,16,1.0,3.0,2.0,0.0,1.0,99999,0,37,0.0,1.0
23088,75,1.0,165968,7.0,11,6.0,1.0,0.0,0.0,1.0,0,0,30,0.0,0.0
23089,39,2.0,185099,0.0,13,1.0,3.0,1.0,0.0,0.0,0,0,48,0.0,1.0
23090,46,3.0,268281,6.0,12,2.0,0.0,4.0,0.0,1.0,0,0,40,0.0,0.0
23091,51,2.0,154949,1.0,9,6.0,9.0,0.0,1.0,1.0,0,0,40,0.0,0.0
23092,34,2.0,176711,1.0,9,2.0,4.0,3.0,0.0,0.0,0,0,40,0.0,0.0
23093,23,2.0,165064,5.0,10,1.0,5.0,1.0,0.0,0.0,0,0,40,0.0,0.0
23094,32,2.0,213750,7.0,11,0.0,4.0,0.0,0.0,0.0,0,0,45,0.0,0.0
23095,45,1.0,77132,5.0,10,0.0,5.0,0.0,0.0,0.0,0,0,55,0.0,0.0
23096,21,2.0,109667,5.0,10,0.0,4.0,3.0,0.0,0.0,0,0,40,0.0,0.0
23097,36,2.0,162164,1.0,9,1.0,6.0,1.0,0.0,0.0,0,0,44,0.0,0.0
23098,40,2.0,219591,12.0,6,1.0,6.0,1.0,0.0,0.0,0,0,50,0.0,0.0
23099,20,5.0,327462,12.0,6,2.0,11.0,0.0,0.0,1.0,0,0,40,0.0,0.0
23100,68,2.0,236943,4.0,5,2.0,8.0,0.0,1.0,0.0,0,0,20,0.0,0.0
23101,40,2.0,89226,0.0,13,1.0,5.0,1.0,0.0,0.0,0,0,40,0.0,1.0
23102,20,2.0,124751,5.0,10,0.0,0.0,3.0,0.0,1.0,0,0,24,0.0,0.0
23103,48,4.0,144122,3.0,14,2.0,3.0,0.0,0.0,1.0,0,0,40,0.0,1.0
23104,27,2.0,98769,0.0,13,0.0,5.0,0.0,0.0,0.0,0,0,45,0.0,0.0
23105,57,3.0,170066,7.0,11,0.0,10.0,0.0,0.0,0.0,0,0,40,0.0,0.0
23106,54,6.0,162439,1.0,9,1.0,1.0,1.0,0.0,0.0,0,0,98,0.0,1.0
23107,47,2.0,22900,1.0,9,2.0,4.0,0.0,0.0,1.0,0,0,40,0.0,0.0
23108,30,4.0,102130,5.0,10,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,0.0
23109,17,5.0,215743,2.0,7,0.0,11.0,3.0,0.0,0.0,0,0,40,0.0,0.0
23110,35,2.0,381583,5.0,10,1.0,6.0,1.0,4.0,0.0,0,0,45,0.0,1.0
23111,56,4.0,198277,15.0,8,0.0,2.0,0.0,0.0,0.0,0,0,40,0.0,0.0
23112,20,2.0,243178,1.0,9,0.0,2.0,3.0,0.0,0.0,0,0,28,0.0,0.0
23113,38,4.0,177305,0.0,13,1.0,3.0,1.0,0.0,0.0,0,0,38,0.0,0.0
23114,19,2.0,167149,5.0,10,0.0,5.0,3.0,0.0,1.0,0,0,25,0.0,0.0
23115,24,2.0,270872,1.0,9,0.0,6.0,5.0,0.0,0.0,594,0,40,4.0,0.0
23116,31,2.0,382368,5.0,10,0.0,0.0,0.0,0.0,0.0,0,0,40,11.0,0.0
23117,44,4.0,277144,0.0,13,0.0,3.0,3.0,0.0,0.0,0,0,60,0.0,0.0
23118,21,0.0,145651,5.0,10,0.0,5.0,3.0,1.0,1.0,0,1602,12,0.0,0.0
23119,41,2.0,171351,5.0,10,1.0,6.0,1.0,0.0,0.0,0,0,40,0.0,0.0
23120,18,2.0,265099,2.0,7,0.0,4.0,3.0,0.0,1.0,0,0,16,0.0,0.0
23121,23,2.0,105617,4.0,5,0.0,7.0,3.0,0.0,0.0,0,0,40,0.0,0.0
23122,37,4.0,217689,5.0,10,1.0,4.0,1.0,3.0,0.0,0,0,32,0.0,0.0
23123,46,5.0,81136,7.0,11,2.0,11.0,4.0,0.0,0.0,0,0,30,0.0,0.0
23124,43,1.0,73883,0.0,13,2.0,5.0,4.0,0.0,0.0,0,0,45,0.0,0.0
23125,31,2.0,339482,13.0,2,1.0,9.0,1.0,0.0,0.0,0,0,40,5.0,0.0
23126,40,2.0,326232,5.0,10,2.0,7.0,4.0,0.0,0.0,0,0,40,0.0,1.0
23127,27,2.0,106316,10.0,15,2.0,3.0,0.0,0.0,1.0,0,0,12,0.0,0.0
23128,64,4.0,198728,5.0,10,0.0,7.0,4.0,0.0,0.0,0,0,40,0.0,0.0
