,Age,workclass,People,Education,EduNum,Marriage,WorkType,Family,Race,Sex,capitalgain,capitalloss,hours,Country,IncomeRes
13295,17,0.0,233781,0.0,7,0.0,4.0,0.0,0.0,0.0,0,0,18,0.0,0.0
13296,23,0.0,401762,0.0,7,0.0,6.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13297,34,3.0,169186,1.0,9,1.0,1.0,1.0,1.0,0.0,0,0,50,0.0,0.0
13298,33,0.0,164309,0.0,7,4.0,8.0,3.0,1.0,1.0,0,0,30,0.0,0.0
13299,24,0.0,170800,7.0,13,0.0,8.0,0.0,1.0,1.0,0,0,37,0.0,0.0
13300,32,0.0,37232,3.0,10,1.0,7.0,1.0,1.0,0.0,0,0,40,0.0,0.0
13301,41,0.0,373403,7.0,13,1.0,5.0,1.0,1.0,0.0,0,0,40,0.0,1.0
13302,44,0.0,192014,7.0,13,4.0,8.0,2.0,1.0,0.0,0,0,38,0.0,0.0
13303,48,3.0,172034,7.0,13,1.0,8.0,1.0,1.0,0.0,0,0,60,0.0,0.0
13304,36,1.0,322770,3.0,10,1.0,5.0,1.0,0.0,0.0,0,1887,40,33.0,1.0
13305,39,0.0,269168,7.0,13,1.0,5.0,1.0,2.0,0.0,0,0,45,28.0,1.0
13306,34,0.0,302570,1.0,9,1.0,4.0,1.0,0.0,0.0,0,0,36,0.0,0.0
13307,35,0.0,103710,8.0,14,0.0,5.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13308,30,3.0,113364,3.0,10,0.0,6.0,0.0,1.0,0.0,0,0,30,0.0,0.0
13309,33,0.0,121966,1.0,9,0.0,9.0,2.0,1.0,1.0,0,0,50,0.0,0.0
13310,35,0.0,416745,7.0,13,1.0,5.0,1.0,1.0,0.0,0,0,40,5.0,1.0
13311,30,1.0,154548,8.0,14,3.0,5.0,3.0,1.0,1.0,0,0,65,0.0,0.0
13312,45,0.0,188794,1.0,9,3.0,4.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13313,37,0.0,156266,1.0,9,1.0,6.0,1.0,4.0,0.0,0,0,40,0.0,0.0
13314,61,2.0,270599,14.0,2,2.0,3.0,2.0,1.0,1.0,0,0,18,4.0,0.0
13315,36,0.0,19914,3.0,10,0.0,7.0,0.0,4.0,1.0,0,0,40,0.0,0.0
13316,31,0.0,246439,2.0,12,0.0,9.0,0.0,1.0,0.0,0,0,45,0.0,0.0
13317,38,0.0,101833,4.0,6,1.0,12.0,1.0,1.0,0.0,3103,0,40,0.0,1.0
13318,32,0.0,177695,7.0,13,1.0,6.0,1.0,2.0,0.0,0,0,45,18.0,0.0
13319,23,0.0,167868,3.0,10,0.0,7.0,0.0,1.0,1.0,0,0,24,0.0,0.0
13320,22,0.0,82561,3.0,10,0.0,10.0,0.0,1.0,0.0,0,0,40,0.0,0.0
13321,38,3.0,31848,1.0,9,1.0,1.0,1.0,1.0,0.0,0,0,50,0.0,0.0
13322,45,2.0,117310,1.0,9,3.0,3.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13323,40,0.0,355918,7.0,13,1.0,6.0,1.0,1.0,0.0,0,0,50,0.0,1.0
13324,38,0.0,49115,1.0,9,1.0,0.0,1.0,1.0,0.0,0,0,40,0.0,1.0
13325,29,0.0,102875,0.0,7,1.0,13.0,0.0,0.0,0.0,0,0,20,0.0,0.0
13326,67,2.0,194456,8.0,14,1.0,3.0,1.0,1.0,0.0,0,0,10,0.0,0.0
13327,52,3.0,284648,1.0,9,3.0,8.0,3.0,1.0,1.0,0,0,99,0.0,1.0
13328,52,3.0,73134,7.0,13,1.0,10.0,1.0,1.0,0.0,0,0,40,0.0,1.0
13329,44,0.0,172600,1.0,9,0.0,10.0,2.0,1.0,1.0,10520,0,50,0.0,1.0
13330,61,2.0,244856,7.0,13,1.0,3.0,1.0,1.0,0.0,4386,0,40,0.0,1.0
13331,25,0.0,184303,6.0,4,0.0,11.0,5.0,1.0,1.0,0,0,40,3.0,0.0
13332,25,5.0,154610,7.0,13,5.0,13.0,2.0,1.0,1.0,0,1719,15,0.0,0.0
13333,33,0.0,260560,1.0,9,1.0,0.0,1.0,1.0,0.0,0,0,40,0.0,0.0
13334,56,0.0,360770,14.0,2,1.0,0.0,1.0,0.0,0.0,0,0,40,6.0,0.0
13335,24,0.0,315877,3.0,10,0.0,10.0,2.0,1.0,0.0,0,0,25,0.0,0.0
13336,58,0.0,128258,1.0,9,3.0,10.0,2.0,1.0,1.0,0,0,24,0.0,0.0
13337,33,0.0,179336,8.0,14,0.0,7.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13338,20,6.0,168165,3.0,10,1.0,0.0,1.0,1.0,0.0,0,0,40,0.0,0.0
13339,55,0.0,109015,7.0,13,3.0,8.0,2.0,1.0,1.0,0,1876,40,0.0,0.0
13340,22,0.0,89154,14.0,2,0.0,4.0,5.0,1.0,0.0,0,0,40,12.0,0.0
13341,30,2.0,260954,6.0,4,0.0,3.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13342,38,0.0,85399,1.0,9,0.0,0.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13343,19,0.0,240841,3.0,10,0.0,7.0,0.0,1.0,0.0,0,0,50,0.0,0.0
13344,20,0.0,119742,1.0,9,0.0,5.0,0.0,1.0,1.0,0,0,35,0.0,0.0
13345,24,0.0,30656,3.0,10,0.0,4.0,2.0,1.0,0.0,0,0,24,0.0,0.0
13346,30,1.0,263561,1.0,9,1.0,2.0,1.0,1.0,0.0,0,0,40,0.0,1.0
13347,25,0.0,108838,7.0,13,0.0,7.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13348,21,0.0,259351,1.0,9,0.0,4.0,5.0,4.0,0.0,0,0,40,4.0,0.0
13349,42,0.0,159449,1.0,9,3.0,6.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13350,53,3.0,195322,3.0,10,1.0,0.0,1.0,1.0,0.0,0,0,30,0.0,0.0
13351,38,3.0,179481,7.0,13,1.0,5.0,1.0,1.0,0.0,0,0,50,0.0,0.0
13352,40,5.0,195388,3.0,10,1.0,2.0,1.0,1.0,0.0,0,0,40,0.0,0.0
13353,51,0.0,123429,1.0,9,1.0,13.0,1.0,1.0,0.0,0,0,40,0.0,0.0
13354,36,4.0,116580,11.0,11,1.0,5.0,4.0,1.0,1.0,0,0,45,0.0,1.0
13355,21,0.0,270043,3.0,10,0.0,9.0,0.0,1.0,1.0,0,0,25,0.0,0.0
13356,49,3.0,232586,7.0,13,3.0,1.0,2.0,1.0,0.0,0,0,65,0.0,0.0
13357,52,0.0,164519,1.0,9,2.0,7.0,5.0,0.0,1.0,0,0,40,0.0,0.0
13358,33,3.0,141118,5.0,15,1.0,5.0,4.0,1.0,1.0,0,0,55,0.0,1.0
13359,27,0.0,177955,7.0,13,0.0,9.0,0.0,1.0,1.0,0,0,40,4.0,0.0
13360,45,1.0,149337,8.0,14,1.0,5.0,1.0,1.0,0.0,0,0,40,25.0,1.0
13361,45,0.0,68896,1.0,9,1.0,0.0,1.0,0.0,0.0,0,0,48,5.0,0.0
13362,27,0.0,22422,3.0,10,0.0,10.0,5.0,1.0,0.0,0,0,40,0.0,0.0
13363,41,0.0,215453,14.0,2,1.0,4.0,1.0,1.0,0.0,0,0,43,4.0,0.0
13364,30,1.0,170772,1.0,9,1.0,4.0,1.0,1.0,0.0,0,0,40,0.0,0.0
13365,24,0.0,36011,3.0,10,1.0,10.0,1.0,1.0,0.0,0,2057,45,0.0,0.0
13366,35,0.0,133839,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,60,0.0,1.0
13367,48,4.0,50567,3.0,10,5.0,8.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13368,42,6.0,203233,5.0,15,1.0,5.0,1.0,1.0,0.0,99999,0,99,0.0,1.0
13369,46,0.0,187510,4.0,6,1.0,0.0,1.0,1.0,0.0,0,0,40,0.0,1.0
13370,24,4.0,290625,3.0,10,0.0,7.0,2.0,0.0,1.0,0,0,41,0.0,0.0
13371,39,0.0,127573,7.0,13,1.0,5.0,4.0,1.0,1.0,0,0,30,0.0,1.0
13372,27,0.0,50316,3.0,10,0.0,8.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13373,41,0.0,169473,1.0,9,3.0,4.0,2.0,1.0,1.0,0,0,30,0.0,0.0
13374,46,0.0,25894,9.0,16,3.0,5.0,2.0,2.0,0.0,0,0,40,18.0,1.0
13375,44,0.0,106900,8.0,14,1.0,10.0,1.0,1.0,0.0,0,0,50,0.0,1.0
13376,43,0.0,157473,1.0,9,1.0,13.0,4.0,1.0,1.0,0,0,48,0.0,1.0
13377,31,0.0,122612,8.0,14,1.0,10.0,4.0,2.0,1.0,0,0,25,17.0,1.0
13378,17,0.0,132187,4.0,6,0.0,13.0,0.0,1.0,0.0,0,0,15,0.0,0.0
13379,25,2.0,52151,3.0,10,1.0,3.0,1.0,1.0,0.0,0,0,2,0.0,0.0
13380,31,0.0,212705,3.0,10,1.0,9.0,1.0,1.0,0.0,0,0,40,0.0,1.0
13381,38,0.0,436361,8.0,14,1.0,5.0,4.0,1.0,1.0,0,1977,20,0.0,1.0
13382,38,0.0,184456,3.0,10,0.0,4.0,2.0,1.0,0.0,0,0,50,38.0,0.0
13383,69,1.0,142297,4.0,6,1.0,7.0,4.0,1.0,1.0,0,0,17,0.0,0.0
13384,60,4.0,54701,7.0,13,1.0,5.0,1.0,1.0,0.0,0,0,40,0.0,1.0
13385,34,0.0,245211,8.0,14,1.0,0.0,1.0,1.0,0.0,0,0,40,20.0,1.0
13386,50,0.0,98975,7.0,13,1.0,7.0,1.0,1.0,0.0,15024,0,40,0.0,1.0
13387,31,0.0,463601,1.0,9,0.0,13.0,5.0,0.0,0.0,0,0,40,0.0,0.0
13388,26,0.0,297991,7.0,13,1.0,10.0,2.0,2.0,1.0,0,1977,75,19.0,1.0
13389,36,0.0,196554,3.0,10,1.0,10.0,1.0,1.0,0.0,15024,0,40,0.0,1.0
13390,23,0.0,113511,1.0,9,0.0,6.0,3.0,1.0,0.0,0,0,40,0.0,0.0
13391,17,0.0,152710,0.0,7,0.0,4.0,0.0,1.0,1.0,0,0,20,0.0,0.0
13392,30,0.0,147171,3.0,10,1.0,4.0,4.0,2.0,1.0,0,0,40,39.0,0.0
13393,54,0.0,52724,1.0,9,3.0,7.0,3.0,1.0,1.0,0,0,40,0.0,0.0
13394,35,0.0,177482,1.0,9,1.0,0.0,1.0,4.0,0.0,0,0,40,0.0,0.0
13395,58,0.0,219537,6.0,4,3.0,0.0,3.0,1.0,1.0,0,0,40,0.0,0.0
13396,33,0.0,350106,3.0,10,0.0,4.0,2.0,1.0,0.0,0,0,34,0.0,0.0
13397,30,0.0,197947,1.0,9,0.0,8.0,2.0,1.0,0.0,0,0,40,13.0,0.0
13398,21,0.0,253583,0.0,7,0.0,13.0,0.0,1.0,0.0,0,0,45,0.0,0.0
13399,26,0.0,58751,1.0,9,1.0,13.0,5.0,1.0,0.0,0,0,40,0.0,0.0
13400,29,0.0,206889,1.0,9,0.0,13.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13401,45,0.0,151399,13.0,8,1.0,12.0,1.0,0.0,0.0,0,0,40,0.0,0.0
13402,40,1.0,50563,8.0,14,1.0,8.0,1.0,0.0,0.0,0,0,55,0.0,1.0
13403,31,0.0,63861,1.0,9,3.0,10.0,2.0,1.0,1.0,0,0,34,0.0,0.0
13404,47,0.0,165517,8.0,14,1.0,5.0,4.0,1.0,1.0,0,0,40,0.0,1.0
13405,59,2.0,43103,3.0,10,1.0,3.0,1.0,1.0,0.0,0,0,40,0.0,0.0
13406,21,2.0,123983,3.0,10,0.0,3.0,0.0,3.0,0.0,0,0,20,0.0,0.0
13407,45,3.0,32172,1.0,9,1.0,1.0,1.0,1.0,0.0,0,0,70,0.0,0.0
13408,30,0.0,192644,8.0,14,1.0,8.0,1.0,1.0,0.0,0,0,50,0.0,1.0
13409,52,6.0,230919,7.0,13,1.0,10.0,1.0,1.0,0.0,0,0,60,0.0,1.0
13410,68,0.0,115772,1.0,9,1.0,2.0,1.0,1.0,0.0,0,0,40,32.0,0.0
13411,66,3.0,51687,7.0,13,1.0,10.0,1.0,1.0,0.0,0,0,20,0.0,0.0
13412,26,0.0,191803,7.0,13,0.0,10.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13413,43,0.0,170721,3.0,10,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,1.0
13414,20,2.0,132053,1.0,9,0.0,3.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13415,36,0.0,170842,8.0,14,1.0,8.0,1.0,1.0,0.0,0,0,35,0.0,0.0
13416,22,2.0,51973,3.0,10,0.0,3.0,0.0,1.0,1.0,0,0,30,0.0,0.0
13417,21,2.0,72621,3.0,10,0.0,3.0,0.0,1.0,0.0,0,0,45,0.0,0.0
13418,20,5.0,205895,3.0,10,0.0,7.0,0.0,1.0,1.0,0,0,10,0.0,0.0
13419,53,6.0,99185,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,80,38.0,0.0
13420,30,0.0,149726,7.0,13,1.0,9.0,1.0,1.0,0.0,7688,0,40,0.0,1.0
13421,38,0.0,372525,8.0,14,1.0,8.0,1.0,1.0,0.0,15024,0,45,0.0,1.0
13422,21,0.0,165107,3.0,10,0.0,4.0,0.0,1.0,1.0,0,0,20,0.0,0.0
13423,47,1.0,273767,7.0,13,0.0,5.0,2.0,1.0,1.0,0,0,50,0.0,0.0
13424,61,0.0,227266,1.0,9,3.0,9.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13425,49,4.0,89334,7.0,13,1.0,5.0,1.0,1.0,0.0,0,0,40,0.0,0.0
13426,44,0.0,199202,8.0,14,1.0,7.0,1.0,1.0,0.0,0,0,50,0.0,0.0
13427,23,0.0,326587,1.0,9,0.0,7.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13428,49,3.0,144351,3.0,10,1.0,10.0,1.0,1.0,0.0,0,0,25,0.0,0.0
13429,56,4.0,119254,1.0,9,3.0,7.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13430,62,0.0,193881,8.0,14,2.0,8.0,2.0,1.0,1.0,0,0,35,0.0,0.0
13431,77,0.0,271000,1.0,9,2.0,8.0,2.0,1.0,1.0,0,0,40,0.0,1.0
13432,17,2.0,74685,4.0,6,0.0,3.0,0.0,1.0,0.0,0,0,20,0.0,0.0
13433,34,0.0,123291,4.0,6,0.0,13.0,5.0,1.0,0.0,0,0,40,0.0,0.0
13434,33,1.0,557359,1.0,9,1.0,13.0,1.0,0.0,0.0,0,0,40,0.0,0.0
13435,25,0.0,197403,11.0,11,0.0,6.0,0.0,1.0,0.0,0,0,40,0.0,0.0
13436,33,0.0,184245,12.0,5,1.0,12.0,1.0,1.0,0.0,0,0,50,16.0,0.0
13437,21,0.0,92898,1.0,9,0.0,7.0,0.0,1.0,1.0,0,0,40,0.0,0.0
13438,51,0.0,105788,10.0,3,4.0,4.0,3.0,0.0,1.0,0,0,40,32.0,0.0
13439,22,2.0,205940,1.0,9,0.0,3.0,0.0,1.0,1.0,0,0,30,0.0,0.0
13440,45,0.0,212120,7.0,13,1.0,5.0,1.0,1.0,0.0,15024,0,40,0.0,1.0
13441,35,0.0,351772,7.0,13,1.0,8.0,1.0,1.0,0.0,15024,0,45,0.0,1.0
13442,33,0.0,309582,3.0,10,1.0,12.0,1.0,0.0,0.0,7298,0,50,0.0,1.0
13443,28,0.0,244650,1.0,9,0.0,0.0,0.0,0.0,1.0,0,1602,25,0.0,0.0
13444,58,3.0,290670,7.0,13,1.0,8.0,1.0,1.0,0.0,0,0,55,0.0,1.0
13445,64,3.0,167877,1.0,9,1.0,5.0,1.0,1.0,0.0,0,0,60,0.0,1.0
13446,37,0.0,454024,1.0,9,1.0,4.0,5.0,0.0,1.0,0,0,35,0.0,0.0
13447,28,0.0,125531,1.0,9,0.0,4.0,2.0,1.0,1.0,0,0,30,0.0,0.0
13448,22,0.0,220603,3.0,10,0.0,10.0,0.0,1.0,1.0,0,0,25,0.0,0.0
13449,59,0.0,180645,1.0,9,3.0,7.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13450,35,0.0,98725,4.0,6,3.0,13.0,3.0,1.0,1.0,0,0,60,0.0,0.0
13451,46,0.0,431515,7.0,13,0.0,13.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13452,31,0.0,122612,7.0,13,0.0,7.0,2.0,2.0,1.0,0,0,40,15.0,0.0
13453,23,4.0,190290,1.0,9,0.0,14.0,0.0,1.0,0.0,0,0,40,0.0,0.0
13454,76,0.0,174839,5.0,15,1.0,5.0,1.0,1.0,0.0,9386,0,25,0.0,1.0
13455,46,4.0,83610,7.0,13,1.0,7.0,1.0,1.0,0.0,0,0,40,0.0,1.0
13456,50,0.0,273534,1.0,9,1.0,13.0,1.0,1.0,0.0,0,0,30,0.0,0.0
13457,26,0.0,383885,2.0,12,1.0,6.0,1.0,1.0,0.0,5013,0,50,0.0,0.0
13458,19,0.0,188618,1.0,9,0.0,7.0,0.0,1.0,1.0,0,0,24,0.0,0.0
13459,35,0.0,95653,1.0,9,3.0,6.0,2.0,1.0,0.0,0,0,56,0.0,0.0
13460,61,0.0,204908,0.0,7,1.0,2.0,1.0,1.0,0.0,0,0,36,0.0,0.0
13461,41,0.0,221172,7.0,13,0.0,8.0,0.0,1.0,0.0,0,0,40,0.0,0.0
13462,31,0.0,97723,7.0,13,1.0,5.0,1.0,1.0,0.0,7688,0,40,0.0,1.0
13463,32,0.0,200401,1.0,9,0.0,8.0,2.0,1.0,0.0,0,0,40,16.0,0.0
13464,41,5.0,205153,8.0,14,1.0,8.0,1.0,1.0,0.0,0,0,50,0.0,1.0
13465,38,0.0,170174,1.0,9,0.0,5.0,2.0,1.0,0.0,0,0,60,0.0,0.0
13466,58,4.0,26947,7.0,13,2.0,5.0,3.0,4.0,1.0,0,0,40,0.0,0.0
13467,17,2.0,154938,0.0,7,0.0,3.0,0.0,1.0,0.0,0,0,20,0.0,0.0
13468,62,0.0,125832,12.0,5,2.0,0.0,2.0,1.0,1.0,0,0,35,0.0,0.0
13469,25,3.0,150361,1.0,9,3.0,4.0,3.0,1.0,1.0,0,0,40,0.0,0.0
13470,34,1.0,113183,8.0,14,3.0,5.0,2.0,3.0,1.0,0,0,40,0.0,0.0
13471,23,0.0,39551,2.0,12,0.0,10.0,0.0,1.0,1.0,0,0,12,0.0,0.0
13472,18,2.0,62854,0.0,7,0.0,3.0,0.0,1.0,0.0,0,0,40,0.0,0.0
13473,61,2.0,31285,6.0,4,4.0,3.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13474,36,0.0,199217,1.0,9,3.0,13.0,2.0,1.0,0.0,0,0,40,4.0,0.0
13475,47,1.0,40690,3.0,10,3.0,6.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13476,46,0.0,315671,6.0,4,1.0,10.0,4.0,1.0,1.0,0,0,30,0.0,0.0
13477,23,0.0,180339,1.0,9,4.0,4.0,3.0,1.0,1.0,0,0,40,0.0,0.0
13478,28,0.0,119545,7.0,13,4.0,10.0,2.0,1.0,0.0,0,0,42,0.0,0.0
13479,23,0.0,195508,7.0,13,1.0,10.0,1.0,1.0,0.0,0,0,45,0.0,0.0
13480,31,0.0,364657,3.0,10,1.0,7.0,1.0,1.0,0.0,0,0,45,0.0,1.0
13481,49,4.0,168598,1.0,9,1.0,7.0,4.0,0.0,1.0,0,0,40,0.0,1.0
13482,33,0.0,178683,3.0,10,1.0,0.0,1.0,1.0,0.0,5013,0,40,0.0,0.0
13483,27,0.0,123116,3.0,10,1.0,6.0,1.0,1.0,0.0,0,2057,49,0.0,0.0
13484,33,0.0,251117,10.0,3,1.0,0.0,1.0,1.0,0.0,0,0,40,4.0,0.0
13485,35,1.0,42893,7.0,13,3.0,5.0,3.0,1.0,1.0,5721,0,40,0.0,0.0
13486,19,0.0,386492,3.0,10,0.0,13.0,0.0,1.0,0.0,0,0,16,0.0,0.0
13487,31,0.0,249869,1.0,9,1.0,10.0,1.0,1.0,0.0,0,0,40,0.0,0.0
13488,55,0.0,116219,3.0,10,3.0,4.0,2.0,0.0,1.0,0,0,40,0.0,0.0
13489,33,0.0,168981,1.0,9,0.0,10.0,0.0,1.0,1.0,0,0,40,0.0,0.0
13490,67,2.0,137894,7.0,13,2.0,3.0,2.0,1.0,1.0,0,0,16,0.0,1.0
13491,19,5.0,139091,3.0,10,0.0,4.0,0.0,0.0,0.0,0,0,35,0.0,0.0
13492,25,0.0,219199,0.0,7,3.0,0.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13493,38,0.0,191455,1.0,9,1.0,4.0,4.0,1.0,1.0,0,0,10,0.0,0.0
13494,39,0.0,325374,7.0,13,1.0,8.0,1.0,1.0,0.0,15024,0,40,0.0,1.0
13495,77,2.0,180425,8.0,14,1.0,3.0,1.0,1.0,0.0,0,0,25,0.0,0.0
13496,43,0.0,149871,1.0,9,0.0,7.0,3.0,0.0,1.0,0,0,40,0.0,0.0
13497,30,0.0,342730,1.0,9,0.0,5.0,2.0,1.0,0.0,0,0,35,0.0,0.0
13498,41,0.0,252392,12.0,5,1.0,0.0,1.0,1.0,0.0,0,0,40,4.0,0.0
13499,60,0.0,193864,1.0,9,3.0,6.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13500,38,6.0,139364,7.0,13,1.0,6.0,1.0,1.0,0.0,15024,0,35,0.0,1.0
13501,20,0.0,253612,1.0,9,0.0,10.0,0.0,1.0,1.0,0,0,30,0.0,0.0
13502,34,0.0,287168,3.0,10,3.0,7.0,3.0,1.0,0.0,0,0,40,0.0,0.0
13503,17,0.0,364952,4.0,6,5.0,4.0,5.0,1.0,0.0,0,0,40,0.0,0.0
13504,45,0.0,82797,7.0,13,1.0,8.0,1.0,1.0,0.0,0,0,45,0.0,1.0
13505,31,0.0,100135,8.0,14,3.0,8.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13506,54,1.0,287831,3.0,10,1.0,7.0,4.0,0.0,1.0,0,0,55,0.0,1.0
13507,41,3.0,140108,1.0,9,1.0,7.0,1.0,0.0,0.0,0,0,30,0.0,0.0
13508,19,0.0,180917,1.0,9,0.0,4.0,3.0,1.0,1.0,0,0,40,0.0,0.0
13509,51,0.0,29036,1.0,9,3.0,7.0,3.0,1.0,1.0,0,0,40,0.0,0.0
13510,42,3.0,221581,1.0,9,5.0,6.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13511,63,1.0,382882,6.0,4,1.0,6.0,1.0,1.0,0.0,0,0,40,0.0,0.0
13512,35,0.0,237091,1.0,9,1.0,11.0,5.0,1.0,1.0,0,0,20,16.0,0.0
13513,19,0.0,134252,3.0,10,0.0,10.0,0.0,1.0,0.0,0,0,15,0.0,0.0
13514,29,0.0,269354,3.0,10,0.0,7.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13515,58,0.0,226922,1.0,9,4.0,4.0,2.0,1.0,1.0,2907,0,43,0.0,0.0
13516,37,3.0,191841,7.0,13,3.0,4.0,3.0,1.0,1.0,0,0,48,0.0,0.0
13517,28,0.0,37805,7.0,13,1.0,10.0,1.0,1.0,0.0,0,0,40,0.0,1.0
13518,52,0.0,590522,10.0,3,1.0,6.0,1.0,1.0,0.0,0,2002,45,0.0,0.0
13519,51,0.0,202752,13.0,8,4.0,12.0,2.0,0.0,0.0,0,0,40,0.0,0.0
13520,34,2.0,304872,3.0,10,2.0,3.0,3.0,1.0,1.0,0,0,40,0.0,0.0
13521,28,0.0,228075,3.0,10,1.0,7.0,1.0,1.0,0.0,0,0,40,0.0,0.0
13522,43,0.0,163831,3.0,10,0.0,4.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13523,32,0.0,32326,7.0,13,1.0,6.0,4.0,1.0,1.0,0,0,40,0.0,1.0
13524,40,0.0,179809,3.0,10,3.0,8.0,2.0,1.0,1.0,0,0,40,0.0,1.0
13525,35,0.0,76878,6.0,4,1.0,7.0,1.0,1.0,0.0,0,0,40,25.0,0.0
13526,44,4.0,210492,3.0,10,3.0,7.0,3.0,0.0,0.0,0,0,40,0.0,0.0
13527,56,0.0,105582,3.0,10,1.0,4.0,1.0,1.0,0.0,0,0,45,0.0,1.0
13528,44,0.0,160369,3.0,10,1.0,11.0,1.0,1.0,0.0,0,0,2,0.0,0.0
13529,27,0.0,364986,3.0,10,0.0,4.0,2.0,1.0,0.0,0,0,38,0.0,0.0
13530,56,2.0,169278,3.0,10,2.0,3.0,2.0,1.0,1.0,0,0,35,0.0,0.0
13531,52,1.0,76081,7.0,13,0.0,5.0,2.0,0.0,1.0,0,0,40,0.0,0.0
13532,27,5.0,234135,7.0,13,0.0,7.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13533,35,6.0,187693,2.0,12,1.0,6.0,1.0,1.0,0.0,0,0,80,0.0,1.0
13534,32,0.0,188362,3.0,10,0.0,6.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13535,34,0.0,235271,3.0,10,0.0,0.0,0.0,1.0,0.0,0,0,86,0.0,1.0
13536,34,0.0,51854,1.0,9,0.0,0.0,2.0,1.0,0.0,0,0,40,0.0,0.0
13537,31,0.0,103772,3.0,10,3.0,7.0,2.0,1.0,1.0,0,0,40,0.0,0.0
13538,55,4.0,300670,7.0,13,5.0,8.0,2.0,0.0,0.0,0,0,40,0.0,1.0
13539,45,0.0,175990,1.0,9,3.0,8.0,3.0,1.0,1.0,0,0,38,0.0,0.0
13540,43,0.0,173590,7.0,13,1.0,10.0,1.0,1.0,0.0,0,0,40,0.0,1.0
13541,38,5.0,156866,7.0,13,1.0,7.0,1.0,3.0,0.0,0,0,40,0.0,1.0
13542,56,0.0,71388,12.0,5,4.0,4.0,3.0,0.0,1.0,0,0,40,0.0,0.0
13543,40,0.0,228659,2.0,12,1.0,2.0,1.0,1.0,0.0,0,0,60,0.0,0.0
13544,55,3.0,110844,1.0,9,1.0,8.0,4.0,1.0,1.0,0,0,40,0.0,0.0
13545,52,0.0,149908,5.0,15,3.0,5.0,3.0,1.0,1.0,25236,0,44,0.0,1.0
13546,28,0.0,93021,10.0,3,0.0,0.0,3.0,3.0,1.0,0,0,40,5.0,0.0
13547,19,1.0,273187,1.0,9,0.0,2.0,0.0,1.0,1.0,0,0,36,0.0,0.0
13548,19,0.0,62419,1.0,9,1.0,6.0,1.0,1.0,0.0,0,0,35,0.0,0.0
13549,24,0.0,218957,3.0,10,0.0,2.0,0.0,1.0,0.0,0,0,24,5.0,0.0
13550,48,0.0,182715,1.0,9,1.0,10.0,1.0,1.0,0.0,0,0,48,0.0,0.0
13551,29,0.0,157103,11.0,11,0.0,9.0,0.0,0.0,0.0,0,1974,40,0.0,0.0
13552,54,0.0,133963,3.0,10,2.0,10.0,3.0,1.0,1.0,0,0,20,0.0,0.0
13553,26,0.0,151724,3.0,10,1.0,10.0,1.0,1.0,0.0,0,0,40,0.0,1.0
13554,58,0.0,196502,3.0,10,1.0,10.0,1.0,1.0,0.0,0,0,60,0.0,1.0
13555,37,6.0,199816,5.0,15,1.0,5.0,1.0,1.0,0.0,0,0,50,0.0,1.0
13556,41,0.0,413365,1.0,9,1.0,12.0,1.0,0.0,0.0,0,0,40,0.0,0.0
13557,65,0.0,195568,3.0,10,2.0,0.0,2.0,1.0,1.0,0,0,20,0.0,0.0
13558,43,0.0,186245,6.0,4,1.0,13.0,1.0,0.0,0.0,0,0,40,0.0,0.0
13559,33,0.0,279231,7.0,13,1.0,10.0,1.0,1.0,0.0,0,1977,40,0.0,1.0
13560,55,4.0,171870,1.0,9,1.0,7.0,1.0,1.0,0.0,0,0,46,0.0,1.0
13561,32,0.0,127651,1.0,9,1.0,10.0,1.0,1.0,0.0,0,0,46,0.0,1.0
