,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1065,20,1.0,45.0,8982,0.0,0.0,1.0,0.0,0.0,3.0,0.0,17.0,1.0,0.0,0.0,0.0,5,5,40,40,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,539.0,1.0,0.0,501.0,1040.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,1,1,3,1,0.0,5,0.0,0,0.0,1.0,40,0.0,2.0,748.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,10,0.0,0.0
1066,20,1.0,39.0,16300,0.0,0.0,1.0,0.0,0.0,3.0,0.0,17.0,1.0,0.0,0.0,0.0,5,4,40,40,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,60.0,3.0,417.0,399.0,876.0,0.0,0.0,0.0,0.0,907,0,0,907,1.0,0.0,1,0,3,1,0.0,5,0.0,0,0.0,0.0,40,2.0,1.0,308.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,10,0.0,0.0
1067,20,1.0,75.0,9675,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,5,6,42,42,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,330.0,2.0,432.0,102.0,864.0,0.0,0.0,0.0,0.0,879,0,0,879,0.0,0.0,1,0,3,1,0.0,5,0.0,0,0.0,0.0,42,0.0,2.0,440.0,0.0,0.0,0.0,0,80,0,0,0,0,0.0,1.0,0.0,0,9,10,5.0,0.0
1068,20,1.0,60.0,7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,5,5,45,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,671.0,1.0,0.0,193.0,864.0,0.0,1.0,0.0,0.0,864,0,0,864,1.0,0.0,1,0,3,1,2.0,5,0.0,0,0.0,1.0,40,1.0,2.0,576.0,3.0,5.0,0.0,155,0,0,0,0,0,0.0,1.0,0.0,0,9,10,0.0,0.0
1069,20,1.0,60.0,7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,4,8,45,11,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,385.0,1.0,0.0,0.0,385.0,0.0,1.0,0.0,0.0,875,0,0,875,0.0,0.0,1,0,3,1,1.0,5,0.0,0,0.0,1.0,42,0.0,2.0,728.0,0.0,0.0,0.0,352,0,0,0,0,0,0.0,1.0,0.0,0,10,10,0.0,0.0
1070,20,1.0,67.0,11354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,7,5,17,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1412.0,1.0,0.0,261.0,1673.0,0.0,2.0,0.0,0.0,1673,0,0,1673,1.0,0.0,2,0,3,1,1.0,7,0.0,1,1.0,0.0,17,2.0,2.0,583.0,0.0,0.0,0.0,306,113,0,0,116,0,0.0,1.0,0.0,0,1,10,0.0,0.0
1071,60,1.0,70.0,8749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,7,5,14,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,654.0,1.0,0.0,325.0,979.0,0.0,2.0,0.0,0.0,992,940,0,1932,1.0,0.0,2,1,3,1,1.0,7,0.0,1,2.0,0.0,14,2.0,2.0,610.0,0.0,0.0,0.0,0,120,0,0,0,0,0.0,1.0,0.0,0,6,10,0.0,0.0
1072,60,1.0,65.0,8158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,7,5,15,15,0.0,0.0,0.0,0.0,1.0,214.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,860.0,860.0,0.0,2.0,0.0,0.0,860,869,0,1729,0.0,0.0,2,1,3,1,1.0,7,0.0,0,0.0,0.0,15,1.0,2.0,542.0,0.0,0.0,0.0,386,63,0,0,0,0,0.0,1.0,0.0,0,8,10,0.0,0.0
1073,20,1.0,73.0,11927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,8,5,23,22,1.0,0.0,2.0,2.0,1.0,519.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,408.0,4.0,465.0,683.0,1556.0,0.0,2.0,0.0,0.0,1592,0,0,1592,0.0,0.0,2,0,3,1,1.0,7,0.0,1,1.0,0.0,23,1.0,2.0,484.0,0.0,0.0,0.0,120,35,0,0,0,0,0.0,1.0,0.0,0,6,10,0.0,0.0
1074,60,1.0,67.0,12728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,8,5,16,16,0.0,0.0,0.0,0.0,1.0,256.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1198.0,1.0,0.0,333.0,1531.0,0.0,2.0,0.0,0.0,1531,908,0,2439,1.0,0.0,2,1,4,1,1.0,7,0.0,1,1.0,0.0,16,1.0,2.0,560.0,0.0,0.0,0.0,184,121,0,0,0,0,0.0,1.0,0.0,0,1,10,0.0,0.0
1075,60,1.0,67.0,15295,0.0,0.0,3.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,1.0,7,5,21,15,0.0,0.0,0.0,0.0,1.0,254.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,762.0,1.0,0.0,98.0,860.0,0.0,2.0,0.0,0.0,1212,780,0,1992,1.0,0.0,2,1,3,1,1.0,7,1.0,2,1.0,0.0,21,2.0,2.0,608.0,0.0,0.0,0.0,225,32,0,0,0,0,0.0,1.0,0.0,0,6,10,0.0,0.0
1076,20,1.0,73.0,17227,0.0,0.0,2.0,0.0,0.0,3.0,1.0,17.0,1.0,0.0,0.0,0.0,8,5,18,17,0.0,0.0,0.0,0.0,1.0,158.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,915.0,1.0,0.0,426.0,1341.0,0.0,2.0,0.0,0.0,1341,0,0,1341,1.0,0.0,1,1,1,1,1.0,5,0.0,1,1.0,0.0,18,2.0,2.0,482.0,0.0,0.0,0.0,240,84,0,0,0,0,0.0,1.0,0.0,0,1,10,0.0,0.0
1077,60,1.0,70.0,8145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,7,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,738.0,738.0,0.0,2.0,0.0,0.0,738,738,0,1476,0.0,0.0,2,1,3,1,1.0,7,0.0,0,0.0,0.0,10,2.0,2.0,552.0,0.0,0.0,0.0,0,35,0,0,0,0,0.0,1.0,0.0,0,6,10,2.0,1.0
1078,20,1.0,65.0,8769,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,1.0,0.0,0.0,0.0,7,5,12,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,709.0,1.0,0.0,460.0,1169.0,0.0,2.0,0.0,0.0,1190,0,0,1190,1.0,0.0,2,0,2,1,1.0,5,0.0,0,0.0,0.0,12,2.0,2.0,578.0,0.0,0.0,0.0,100,41,0,0,0,0,0.0,1.0,0.0,0,10,10,0.0,0.0
1079,20,1.0,64.0,8334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,6,5,11,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1330.0,1330.0,0.0,2.0,0.0,0.0,1330,0,0,1330,0.0,0.0,2,0,3,1,1.0,6,0.0,1,2.0,0.0,11,1.0,2.0,437.0,0.0,0.0,0.0,0,23,0,0,0,0,0.0,1.0,0.0,0,7,10,2.0,1.0
1080,60,1.0,64.0,8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,7,5,11,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,738.0,738.0,0.0,1.0,0.0,0.0,738,753,0,1491,0.0,0.0,2,1,3,1,1.0,7,0.0,1,2.0,0.0,11,2.0,2.0,484.0,0.0,0.0,0.0,100,30,0,0,0,0,0.0,1.0,0.0,0,5,10,0.0,0.0
1081,60,1.0,64.0,9045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,5,5,12,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,768.0,768.0,0.0,2.0,0.0,0.0,768,768,0,1536,0.0,0.0,2,1,3,1,1.0,6,0.0,0,0.0,0.0,12,1.0,2.0,400.0,0.0,0.0,0.0,0,40,0,0,0,0,0.0,1.0,0.0,0,6,10,0.0,0.0
1082,85,1.0,75.0,9825,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,4.0,5,5,50,50,0.0,0.0,2.0,2.0,1.0,162.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,936.0,1.0,0.0,0.0,936.0,0.0,1.0,0.0,0.0,936,0,0,936,1.0,0.0,1,0,2,1,0.0,4,0.0,1,4.0,0.0,50,0.0,1.0,384.0,0.0,0.0,0.0,405,0,0,0,0,0,0.0,1.0,2.0,450,8,10,0.0,2.0
1083,20,1.0,67.0,8308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,4,6,54,54,0.0,0.0,0.0,0.0,2.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,132.0,0.0,841.0,115.0,1088.0,0.0,0.0,0.0,0.0,1088,0,0,1088,0.0,0.0,1,0,2,1,0.0,4,0.0,0,0.0,1.0,15,0.0,2.0,520.0,0.0,0.0,2.0,0,0,0,0,0,0,0.0,1.0,0.0,0,6,10,1.0,0.0
1084,50,1.0,74.0,16287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,3.0,5,6,92,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,130.0,3.0,105.0,666.0,901.0,0.0,0.0,0.0,0.0,901,450,0,1351,1.0,0.0,1,0,3,1,0.0,7,0.0,1,2.0,1.0,42,0.0,2.0,576.0,0.0,0.0,1.0,0,0,43,0,100,0,0.0,1.0,0.0,0,7,10,0.0,0.0
1085,20,1.0,80.0,8240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,6,6,57,57,1.0,0.0,2.0,2.0,2.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1179.0,1179.0,0.0,1.0,0.0,0.0,1179,0,0,1179,0.0,0.0,1,0,2,1,0.0,5,1.0,0,0.0,0.0,57,1.0,2.0,622.0,0.0,0.0,2.0,0,0,0,0,0,0,0.0,2.0,0.0,0,6,10,0.0,0.0
1086,80,1.0,65.0,6285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,6,6,41,41,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,504.0,1.0,0.0,456.0,960.0,0.0,0.0,0.0,0.0,1044,0,0,1044,1.0,0.0,1,0,3,1,0.0,7,0.0,1,4.0,1.0,41,0.0,2.0,528.0,0.0,2.0,0.0,228,0,0,0,0,0,0.0,1.0,0.0,0,4,10,0.0,0.0
1087,90,1.0,67.0,9555,0.0,0.0,1.0,0.0,0.0,3.0,0.0,16.0,1.0,0.0,3.0,1.0,5,6,38,38,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100,1133,0,2233,0.0,0.0,2,1,5,2,0.0,11,0.0,0,0.0,0.0,38,1.0,2.0,579.0,0.0,3.0,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0,2,10,0.0,0.0
1088,60,1.0,60.0,7023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,5,5,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,611.0,1.0,0.0,123.0,734.0,0.0,1.0,0.0,0.0,734,674,0,1408,1.0,0.0,2,1,3,1,0.0,6,0.0,0,0.0,2.0,12,1.0,2.0,489.0,0.0,0.0,0.0,0,85,0,0,0,0,0.0,1.0,0.0,0,5,10,0.0,0.0
1089,20,1.0,128.0,39290,0.0,0.0,1.0,2.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,10,5,9,8,1.0,0.0,5.0,6.0,2.0,1224.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,4010.0,1.0,0.0,1085.0,5095.0,0.0,2.0,0.0,0.0,5095,0,0,5095,1.0,1.0,2,1,2,1,2.0,15,0.0,2,2.0,0.0,9,1.0,3.0,1154.0,0.0,0.0,0.0,546,484,0,0,0,0,0.0,1.0,0.0,17000,10,10,2.0,1.0
1090,180,2.0,35.0,3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,4.0,6,5,12,12,0.0,0.0,0.0,0.0,2.0,76.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,467.0,1.0,0.0,80.0,547.0,0.0,2.0,0.0,0.0,1072,0,0,1072,1.0,0.0,1,0,2,1,1.0,5,0.0,0,0.0,4.0,12,1.0,2.0,525.0,0.0,0.0,0.0,0,44,0,0,0,0,0.0,1.0,0.0,0,5,10,0.0,0.0
1091,20,1.0,64.0,6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,5,7,58,17,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,77.0,5.0,831.0,52.0,960.0,0.0,2.0,0.0,0.0,960,0,0,960,1.0,0.0,1,0,2,1,3.0,4,0.0,0,0.0,1.0,58,0.0,1.0,392.0,0.0,0.0,0.0,144,0,35,0,0,0,0.0,1.0,0.0,0,12,10,0.0,0.0
1092,90,1.0,74.0,6882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,3.0,0.0,4,3,62,62,0.0,0.0,8.0,3.0,3.0,128.0,0.0,0.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1152,0,0,1152,0.0,0.0,2,0,2,2,3.0,6,0.0,0,0.0,3.0,38,3.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,1.0,0.0,0,9,10,0.0,0.0
1093,90,1.0,52.0,8741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,3.0,0.0,5,6,71,67,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1195.0,1195.0,0.0,0.0,1.0,0.0,1195,0,0,1195,0.0,0.0,2,0,4,2,0.0,8,0.0,0,0.0,3.0,38,3.0,0.0,0.0,1.0,1.0,1.0,118,0,0,0,0,0,0.0,3.0,0.0,0,7,10,0.0,2.0
1094,40,1.0,62.0,10042,0.0,0.0,0.0,2.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,3.0,6,8,97,22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,144.0,5.0,278.0,238.0,660.0,0.0,0.0,0.0,0.0,740,125,0,865,1.0,0.0,1,0,2,1,0.0,4,0.0,1,2.0,1.0,97,0.0,1.0,216.0,0.0,0.0,0.0,0,0,84,0,0,0,0.0,1.0,0.0,0,8,10,0.0,0.0
1095,20,1.0,60.0,8172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,4,5,62,62,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,544.0,1.0,0.0,224.0,768.0,0.0,0.0,0.0,0.0,768,0,0,768,0.0,0.0,1,0,2,1,0.0,4,0.0,1,4.0,1.0,58,0.0,1.0,355.0,0.0,0.0,0.0,0,0,196,0,0,0,0.0,0.0,0.0,0,7,10,0.0,0.0
1096,20,1.0,60.0,8172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,4,5,62,62,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,682.0,1.0,0.0,182.0,864.0,0.0,0.0,0.0,0.0,864,0,0,864,1.0,0.0,1,0,3,1,0.0,5,0.0,0,0.0,1.0,21,0.0,2.0,528.0,0.0,0.0,1.0,196,0,0,0,0,0,0.0,1.0,0.0,0,10,10,1.0,3.0
1097,90,1.0,60.0,10890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,3.0,1.0,5,6,94,67,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,371.0,1.0,0.0,925.0,1296.0,2.0,3.0,1.0,1.0,1296,1296,0,2592,2.0,0.0,2,0,6,2,0.0,12,1.0,0,0.0,3.0,38,3.0,0.0,0.0,1.0,1.0,0.0,0,742,240,0,0,0,0.0,1.0,2.0,1512,1,10,0.0,5.0
1098,30,1.0,54.0,7223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,5,5,91,67,1.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,319.0,1.0,0.0,971.0,1290.0,0.0,0.0,0.0,0.0,1422,0,0,1422,0.0,0.0,1,0,3,1,0.0,6,0.0,0,0.0,1.0,44,0.0,1.0,352.0,0.0,0.0,0.0,0,0,64,0,0,0,0.0,0.0,0.0,0,4,10,0.0,0.0
1099,50,1.0,51.0,6821,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,3.0,6,7,96,12,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,113.0,1.0,0.0,538.0,651.0,0.0,1.0,0.0,0.0,759,539,0,1298,0.0,0.0,2,0,2,1,0.0,8,0.0,1,2.0,1.0,23,0.0,1.0,240.0,0.0,0.0,2.0,216,0,168,0,0,0,0.0,1.0,0.0,0,8,10,0.0,0.0
1100,70,1.0,63.0,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,7,8,87,22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,246.0,1.0,0.0,285.0,531.0,0.0,0.0,0.0,0.0,567,531,0,1098,1.0,0.0,1,0,2,1,0.0,5,0.0,1,2.0,1.0,87,0.0,1.0,216.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,6,10,0.0,0.0
1101,70,1.0,53.0,6720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,6,7,96,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,585.0,585.0,0.0,0.0,1.0,0.0,851,585,0,1436,0.0,0.0,1,0,3,1,0.0,7,0.0,1,2.0,1.0,25,0.0,1.0,228.0,0.0,0.0,0.0,184,0,0,0,0,0,0.0,1.0,0.0,0,4,10,8.0,0.0
1102,70,1.0,53.0,7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,6,8,91,26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,686.0,686.0,0.0,0.0,0.0,0.0,686,775,0,1461,0.0,0.0,1,0,3,1,0.0,6,0.0,1,2.0,1.0,91,0.0,1.0,225.0,0.0,0.0,1.0,0,0,116,0,0,0,0.0,0.0,0.0,0,7,10,0.0,0.0
1103,70,1.0,60.0,7230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,5.0,7,7,90,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,851.0,851.0,0.0,1.0,0.0,0.0,867,851,0,1718,0.0,0.0,2,1,4,1,1.0,8,0.0,1,1.0,1.0,90,0.0,2.0,264.0,0.0,0.0,0.0,291,0,60,0,153,0,0.0,2.0,0.0,0,10,10,0.0,0.0
1104,20,1.0,126.0,13108,0.0,0.0,2.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,5,5,66,66,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1226,0,0,1226,0.0,0.0,1,1,2,1,0.0,7,2.0,1,2.0,0.0,66,1.0,2.0,400.0,0.0,0.0,0.0,174,24,120,0,228,0,0.0,1.0,0.0,0,6,10,0.0,0.0
1105,50,1.0,110.0,7810,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,3.0,4,6,87,14,0.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,189.0,1.0,0.0,741.0,930.0,0.0,2.0,0.0,0.0,1230,525,0,1755,0.0,0.0,2,0,4,1,1.0,7,0.0,1,1.0,1.0,87,0.0,1.0,231.0,2.0,0.0,0.0,0,40,0,0,0,0,0.0,1.0,0.0,0,11,10,0.0,0.0
1106,190,1.0,79.0,6221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,4.0,3.0,5,5,76,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,533.0,1.0,0.0,195.0,728.0,0.0,2.0,0.0,0.0,760,595,0,1355,0.0,0.0,2,0,3,1,0.0,5,0.0,0,0.0,1.0,51,0.0,2.0,528.0,0.0,0.0,0.0,0,0,0,0,144,0,0.0,0.0,0.0,0,10,10,0.0,0.0
1107,20,1.0,67.0,25485,0.0,0.0,1.0,0.0,0.0,3.0,0.0,18.0,1.0,0.0,0.0,0.0,6,4,57,57,0.0,0.0,1.0,4.0,1.0,423.0,0.0,2.0,0.0,0.0,3.0,2.0,5.0,540.0,2.0,1020.0,0.0,1560.0,0.0,0.0,0.0,0.0,1560,0,0,1560,0.0,0.0,1,1,3,1,0.0,6,0.0,3,1.0,0.0,57,2.0,2.0,580.0,0.0,0.0,0.0,0,75,584,0,0,0,0.0,1.0,0.0,0,5,10,0.0,0.0
1108,20,1.0,67.0,21579,0.0,0.0,1.0,0.0,0.0,3.0,0.0,18.0,1.0,0.0,0.0,0.0,6,6,49,49,1.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,813.0,1.0,0.0,675.0,1488.0,0.0,2.0,0.0,0.0,1488,0,0,1488,0.0,1.0,2,0,3,1,0.0,7,0.0,2,2.0,0.0,49,2.0,2.0,552.0,0.0,0.0,0.0,0,0,216,0,0,0,0.0,1.0,0.0,0,9,10,8.0,0.0
1109,160,2.0,24.0,1782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,2.0,1.0,6,6,37,37,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,330.0,1.0,0.0,186.0,516.0,0.0,1.0,0.0,0.0,529,516,0,1045,0.0,0.0,1,0,2,1,0.0,5,0.0,1,1.0,1.0,37,0.0,2.0,462.0,0.0,0.0,0.0,180,0,0,0,0,0,0.0,0.0,0.0,0,12,10,0.0,0.0
1110,20,1.0,67.0,17871,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,4,5,22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1680.0,1680.0,0.0,1.0,0.0,0.0,1680,0,0,1680,0.0,0.0,2,0,4,1,1.0,7,0.0,0,0.0,0.0,21,0.0,2.0,628.0,0.0,0.0,0.0,152,0,0,0,0,0,0.0,1.0,0.0,0,6,10,0.0,0.0
1111,120,2.0,35.0,3907,0.0,0.0,1.0,2.0,0.0,0.0,1.0,19.0,1.0,0.0,1.0,0.0,8,5,29,29,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,577.0,1.0,0.0,427.0,1004.0,0.0,1.0,0.0,0.0,1020,0,0,1020,1.0,0.0,1,0,1,1,0.0,4,0.0,0,0.0,0.0,29,0.0,2.0,509.0,0.0,0.0,0.0,135,0,0,0,0,0,0.0,1.0,0.0,0,3,10,0.0,0.0
1112,20,1.0,67.0,20693,0.0,0.0,1.0,2.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,7,5,46,46,0.0,0.0,3.0,3.0,1.0,652.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,434.0,1.0,0.0,1262.0,1696.0,0.0,2.0,0.0,0.0,1696,0,0,1696,0.0,0.0,2,0,3,1,0.0,7,0.0,2,1.0,0.0,46,1.0,2.0,625.0,0.0,0.0,0.0,0,146,0,0,0,0,0.0,3.0,0.0,0,2,10,0.0,0.0
1113,20,1.0,70.0,18044,0.0,0.0,1.0,1.0,0.0,3.0,0.0,18.0,1.0,0.0,0.0,0.0,8,5,31,31,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,279.0,279.0,0.0,1.0,0.0,0.0,2726,0,0,2726,0.0,0.0,2,1,2,1,1.0,6,0.0,1,2.0,0.0,31,1.0,2.0,691.0,3.0,3.0,0.0,216,64,169,0,0,228,1.0,1.0,0.0,0,8,10,0.0,0.0
